报告期,业绩披露日期,送转股份-送转总比例,送转股份-送股比例,送转股份-转股比例,现金分红-现金分红比例,现金分红-现金分红比例描述,现金分红-股息率,每股收益,每股净资产,每股公积金,每股未分配利润,净利润同比增长,总股本,预案公告日,股权登记日,除权除息日,方案进度,最新公告日期
2020-12-31,2021-04-23,,,,1.2,"10派1.20元(含税,扣税后1.08元)",0.004548900682,0.79,6.374743234531,3.514428195918,1.679253515347,-3.016119960081,122500000,2021-04-23,2021-07-15,2021-07-16,实施分配,2021-07-08
2021-12-31,2022-04-25,5.0,,5.0,1.3,"10转5.00派1.30元(含税,扣税后1.17元)",0.005709266579,0.72,6.975160543265,3.514428195918,2.211894323673,20.929864143449,122500000,2022-04-25,2022-06-15,2022-06-16,实施分配,2022-06-08
2022-12-31,2023-04-25,4.0,,4.0,1.1,"10转4.00派1.10元(含税,扣税后0.99元)",0.001630837658,0.71,5.302737491701,2.038954648707,2.030879661116,47.796215999791,183750000,2023-04-25,2023-06-20,2023-06-21,实施分配,2023-06-14
2023-12-31,2024-04-29,,,,1.2,"10派1.20元(含税,扣税后1.08元)",0.003342618384,0.38,4.152498798038,1.238856995326,1.70983730893,-24.759570432255,258169548,2024-04-29,2024-06-17,2024-06-18,实施分配,2024-06-12
2024-12-31,2025-04-29,2.0,,2.0,1.2,"10转2股派1.20元(含税,扣税后1.08元)",0.002227998515,0.59,4.685026174313,1.295749883411,2.10787525612,55.896951967307,259561736,2025-04-29,2025-06-26,2025-06-27,实施分配,2025-06-20
2025-12-31,2026-04-28,,,,1.6,"10派1.60元(含税,扣税后1.44元)",0.00290486565,0.74,7.620060121427,4.214495470812,2.106929155608,51.199557073107,342781120,2026-04-28,2026-06-15,2026-06-16,实施分配,2026-06-09
