报告期,业绩披露日期,送转股份-送转总比例,送转股份-送股比例,送转股份-转股比例,现金分红-现金分红比例,现金分红-现金分红比例描述,现金分红-股息率,每股收益,每股净资产,每股公积金,每股未分配利润,净利润同比增长,总股本,预案公告日,股权登记日,除权除息日,方案进度,最新公告日期
2007-12-31,2008-03-06,3.0,0.0,3.0,3.2,"10转3.00派3.20元(含税,扣税后2.88元)",0.009473060983,0.59,3.16,1.261491552933,0.644551395944,22.017313855296,654184500,2008-03-06,2008-04-24,2008-04-25,实施分配,2008-04-19
2008-06-30,2008-07-30,0.0,0.0,0.0,3.0,"10派3.00元(含税,扣税后2.70元)",0.026041666667,0.44,2.62,0.733920430175,0.69212565279,21.499103678939,850439850,2008-07-30,2008-12-09,2008-12-10,实施分配,2008-12-04
2008-12-31,2009-03-09,3.0,0.0,3.0,2.0,"10转3.00派2.00元(含税,扣税后1.80元)",0.00666888963,0.85,2.77,0.736011015206,0.626473933001,49.541496297231,850439850,2009-03-09,2009-05-15,2009-05-18,实施分配,2009-05-11
2009-12-31,2010-03-09,2.0,2.0,0.0,3.0,"10送2.00派3.00元(含税,扣税后2.50元)",0.012652889076,0.88,2.91,0.649089942647,1.13255703367,53.257663420988,1105571805,2010-03-09,2010-05-19,2010-05-20,实施分配,2010-05-13
2010-12-31,2011-03-10,0.0,0.0,0.0,5.0,"10派5.00元(含税,扣税后4.50元)",0.023832221163,1.1,2.85,0.041329298741,1.521928278244,48.897703400395,1326686166,2011-03-10,2011-05-25,2011-05-26,实施分配,2011-05-19
2011-12-31,2012-04-23,0.0,0.0,0.0,5.0,"10派5.00元(含税,扣税后4.50元)",0.035790980673,1.21,3.57,0.136227401417,2.10818600877,9.945370860934,1326686166,2012-04-23,2012-07-11,2012-07-12,实施分配,2012-07-04
2012-12-31,2013-03-14,,,,2.0,"10派2.00元(含税,扣税后1.80元)",0.01675041876,1.19,4.244829667705,0.136227401417,2.672944348814,-1.755656497041,1326686166,2013-03-14,2013-05-29,2013-05-30,实施分配,2013-05-22
2013-12-31,2014-02-28,,,,1.0,"10派1.00元(含税,扣税后0.90元)",0.014409221902,0.69,4.735410589425,0.136227401417,3.094163897048,-41.893138474186,1326686166,2014-02-28,2014-05-19,2014-05-20,实施分配,2014-05-13
2014-12-31,2015-03-27,,,,1.0,"10派1.00元(含税,扣税后0.90元)",0.005347593583,0.38,5.128034091177,0.749035933496,2.928602083166,-41.49228379142,1634378473,2015-03-27,2015-06-11,2015-06-12,实施分配,2015-06-05
2015-12-31,2016-03-29,,,,1.0,"10派1.00元(含税,扣税后0.90元)",0.014224751067,0.33,5.401679676578,0.768073374826,3.16590913647,-11.292350079819,1634378473,2016-03-29,2016-06-16,2016-06-17,实施分配,2016-06-08
2016-12-31,2017-03-30,0.0,0.0,0.0,3.0,"10派3.00元(含税,扣税后2.70元)",0.033333333333,0.5,5.814834561688,0.768073374826,3.539378178869,54.343759119287,1634378473,2017-03-30,2017-06-14,2017-06-15,实施分配,2017-06-09
2017-12-31,2018-04-11,,,,3.0,"10派3.00元(含税,扣税后2.70元)",0.030769230769,1.07,6.607126011877,0.765559541434,4.242779751945,112.950973282785,1634378473,2018-04-11,2018-06-14,2018-06-15,实施分配,2018-06-08
2019-06-30,2019-08-23,,,,4.0,"10派4.00元(含税,扣税后3.60元)",0.047904191617,0.83,8.378129287732,0.925932030598,5.758776273123,11.748366606348,1921573493,2019-08-23,2019-10-24,2019-10-25,实施分配,2019-10-18
2019-12-31,2020-04-24,,,,4.0,"10派4.00元(含税,扣税后3.60元)",0.04854368932,1.28,8.403702292083,1.323166073175,5.502286203898,21.545194011432,1921573493,2020-04-24,2020-06-23,2020-06-24,实施分配,2020-06-18
2020-12-31,2021-04-28,,,,4.0,"10派4.00元(含税,扣税后3.60元)",0.039408866995,1.08,9.154281070794,1.415070035768,6.179924890533,-16.044339876561,1921573493,2021-04-28,2021-07-12,2021-07-13,实施分配,2021-07-07
2021-12-31,2022-04-15,,,,5.0,"10派5.00元(含税,扣税后4.50元)",0.035511363636,1.85,10.611134459118,1.411898214246,7.632558229924,71.916001392019,1921573493,2022-04-15,2022-06-22,2022-06-23,实施分配,2022-06-15
