报告期,业绩披露日期,送转股份-送转总比例,送转股份-送股比例,送转股份-转股比例,现金分红-现金分红比例,现金分红-现金分红比例描述,现金分红-股息率,每股收益,每股净资产,每股公积金,每股未分配利润,净利润同比增长,总股本,预案公告日,股权登记日,除权除息日,方案进度,最新公告日期
1993-12-31,1994-04-23,5.0,4.0,1.0,3.0,"10送4.00转1.00派3.00元(含税,扣税后0.00元)",0.019417475728,1.55,6.95,4.659334416483,1.103509748348,96.328832101431,77170000,,1994-05-05,1994-05-06,实施分配,1994-04-23
1994-12-31,1995-07-21,0.0,0.0,0.0,8.1,"10派8.10元(含税,扣税后7.29元)",0.083162217659,1.26,5.73,3.080213254978,1.339232627014,53.875869716029,133908000,,1995-07-25,1995-07-26,实施分配,1995-07-21
1995-12-31,1996-05-30,0.0,0.0,0.0,6.8,"10派6.80元(含税,扣税后6.12元)",0.058874458874,,5.56,3.868550566708,0.263830421907,16.258952086423,183908000,,1996-06-07,1996-06-10,实施分配,1996-05-30
1996-06-30,1996-09-12,5.0,0.0,5.0,,10转5.00,,,6.02,3.868550566708,0.731210538891,-2.029321302856,183908000,,1996-09-16,1996-09-17,实施分配,1996-09-12
1996-12-31,1997-07-22,0.0,0.0,0.0,4.77,"10派4.77元(含税,扣税后4.00元)",0.034144595562,,3.87,2.245700377805,0.176588542511,3.650128388558,275862054,,1997-07-29,1997-07-30,实施分配,1997-07-22
1997-12-31,1998-07-11,0.0,0.0,0.0,4.0,"10派4.00元(含税,扣税后3.30元)",0.032336297494,0.486,3.95,2.245700377805,0.165378418556,-23.666196552483,275862054,,1998-07-20,1998-07-21,实施分配,1998-07-11
1998-12-31,1999-06-22,0.0,0.0,0.0,4.02,"10派4.02元(含税,扣税后3.30元)",0.027125506073,0.536,4.09,2.245700377805,0.16523671099,10.253935858677,275862054,,1999-06-28,1999-06-29,实施分配,1999-06-22
1999-12-31,2000-06-13,1.0,0.0,1.0,3.5,"10转1.00派3.50元(含税,扣税后2.90元)",0.024458420685,,4.3,2.245700377805,0.233869984235,5.204310047565,275862054,,2000-06-19,2000-06-20,实施分配,2000-06-13
2000-12-31,2001-07-10,0.0,0.0,0.0,3.8,"10派3.80元(含税,扣税后3.085元)",0.026554856744,0.523,5.24,3.358572268083,0.182135115685,1.75639499365,358448259,,2001-07-17,2001-07-18,实施分配,2001-07-10
2001-12-31,2002-06-18,0.0,0.0,0.0,4.0,"10派4.00元(含税,扣税后3.239元)",0.028070175439,0.484,5.32,3.359138658391,0.193202633466,7.567453890507,358448259,,2002-06-24,2002-06-25,实施分配,2002-06-18
2002-12-31,2003-06-16,0.0,0.0,0.0,4.2,"10派4.20元(含税,扣税后3.36元)",0.035205364627,0.57,5.47,3.359318818619,0.201756864357,18.154506082732,358448259,,2003-06-20,2003-06-23,实施分配,2003-06-16
2003-12-31,2004-03-29,0.0,0.0,0.0,4.6,"10派4.60元(含税,扣税后3.68元)",0.034456928839,0.63,6.11,3.363731981413,0.215308489614,10.499813257396,358448259,,2004-06-21,2004-06-22,实施分配,2004-06-15
2004-12-31,2005-03-25,0.0,0.0,0.0,4.8,"10派4.80元(含税,扣税后4.32元)",0.040370058873,0.65,6.29,3.364021353302,0.219645728144,2.277600724873,358448259,,2005-06-13,2005-06-14,实施分配,2005-06-06
2005-12-31,2006-03-23,0.0,0.0,0.0,4.9,"10派4.90元(含税,扣税后4.41元)",0.047160731473,0.61,6.43,3.367465038099,0.250350984073,-5.139275508319,358448259,,2006-06-26,2006-06-27,实施分配,2006-06-16
2006-12-31,2007-03-29,3.0,0.0,3.0,5.0,"10转3.00派5.00元(含税,扣税后4.50元)",0.015893197711,0.57,6.6,3.367547226753,0.983921011345,21.399922925869,358448259,2007-03-29,2007-06-07,2007-06-08,实施分配,2007-05-31
2007-12-31,2008-04-21,5.0,0.0,5.0,5.85,"10转5.00派5.85元(含税,扣税后5.265元)",0.03502994012,0.91,6.41,3.083001935177,1.236778359796,58.97923114671,465982737,2008-04-21,2008-06-05,2008-06-06,实施分配,2008-05-29
2008-12-31,2009-04-09,4.0,0.0,4.0,2.2,"10转4.00派2.20元(含税,扣税后1.98元)",0.018487394958,0.32,3.72,1.239767811956,0.755218335971,-47.106664352416,698974104,2009-04-09,2009-06-25,2009-06-26,实施分配,2009-06-19
2009-12-31,2010-04-29,0.0,0.0,0.0,2.2,"10派2.20元(含税,扣税后1.98元)",0.016332590943,0.2168,2.72,0.599783057086,0.580400141444,-5.345003210756,978563745,2010-04-29,2010-06-23,2010-06-24,实施分配,2010-06-17
2010-12-31,2011-04-28,0.0,0.0,0.0,2.5,"10派2.50元(含税,扣税后2.25元)",0.018628912072,0.27,2.83,0.659381443291,0.600541952216,24.317670170918,978563745,2011-04-28,2011-06-22,2011-06-23,实施分配,2011-06-16
2011-12-31,2012-04-25,0.0,0.0,0.0,2.5,"10派2.50元(含税,扣税后2.25元)",0.033602150538,0.3,2.85,0.635822911148,0.619872111673,10.571024396613,978563745,2012-04-25,2012-07-11,2012-07-12,实施分配,2012-07-04
2012-12-31,2013-04-26,,,,3.1,"10派3.10元(含税,扣税后2.79元)",0.043055555556,0.41,3.014731530004,0.639299953903,0.73930078223,37.305978170603,978563745,2013-04-26,2013-06-18,2013-06-19,实施分配,2013-06-08
2013-12-31,2014-04-25,,,,1.6,"10派1.60元(含税,扣税后1.44元)",0.01641025641,0.26,2.95390252961,0.631123021229,0.68664871451,-37.115538519934,978563745,2014-04-25,2014-06-19,2014-06-20,实施分配,2014-06-12
2014-12-31,2015-04-27,3.0,,3.0,2.2,"10转3.00派2.20元(含税,扣税后1.98元)",0.009174311927,0.27,3.111279910109,0.602814809566,0.794849065699,5.675898834457,978563745,2015-04-27,2015-06-11,2015-06-12,实施分配,2015-06-05
2015-12-31,2016-03-28,,,,0.125,"10派0.125元(含税,扣税后0.1125元)",0.001335470085,0.042,3.948916826603,0.232935083303,0.482387804636,-79.93214347891,1272132868,2016-03-28,2016-05-12,2016-05-13,实施分配,2016-05-07
2016-12-31,2017-03-30,0.0,0.0,0.0,4.2,"10派4.20元(含税,扣税后3.78元)",0.042726347915,0.8429,3.922913009052,0.224678935872,1.229915494951,1907.92087450466,1272132868,2017-03-30,2017-06-07,2017-06-08,实施分配,2017-06-01
2017-12-31,2018-03-30,1.0,,1.0,3.29,"10转1.00派3.29元(含税,扣税后2.961元)",0.039354066986,0.5819,3.756773824187,0.224678935872,1.361179197345,-30.963378242978,1272132868,2018-03-30,2018-05-10,2018-05-11,实施分配,2018-05-05
2018-12-31,2019-03-29,,,,1.56,"10派1.56元(含税,扣税后1.404元)",0.026850258176,0.2699,3.086626855059,0.113344487793,1.182109964473,-48.992208081838,1399346154,2019-03-29,2019-05-10,2019-05-13,实施分配,2019-05-07
2019-12-31,2020-04-10,,,,1.85,"10派1.85元(含税,扣税后1.665元)",0.033759124088,0.2152,3.487869521146,0.113344487793,1.221972472331,-20.24077456599,1399346154,2020-04-10,2020-06-09,2020-06-10,实施分配,2020-06-04
