报告期,业绩披露日期,送转股份-送转总比例,送转股份-送股比例,送转股份-转股比例,现金分红-现金分红比例,现金分红-现金分红比例描述,现金分红-股息率,每股收益,每股净资产,每股公积金,每股未分配利润,净利润同比增长,总股本,预案公告日,股权登记日,除权除息日,方案进度,最新公告日期
2014-12-31,2015-05-29,,,,1.8,"10派1.80元(含税,扣税后1.62元)",0.003674219228,0.96,4.192735179194,0.236033774833,2.411213869444,8.450620158884,401000000,,2015-07-20,2015-07-21,实施分配,2015-07-15
2015-12-31,2016-04-26,,,,1.9,"10派1.90元(含税,扣税后1.71元)",0.005074786325,0.95,6.366604705711,1.984978635611,2.884021194439,5.747412751036,401000000,2016-04-26,2016-06-06,2016-06-07,实施分配,2016-05-31
2016-12-31,2017-04-25,,,,2.6,"10派2.60元(含税,扣税后2.34元)",0.004562203895,1.25,7.421646102544,1.981598173067,3.944504694364,37.834941654042,401000000,2017-04-25,2017-06-15,2017-06-16,实施分配,2017-06-09
2017-12-31,2018-04-26,,,,1.9,"10派1.90元(含税,扣税后1.71元)",0.00561465721,0.91,8.077589120973,1.982495928678,4.596046686484,-27.104836375081,401000000,2018-04-26,2018-05-31,2018-06-01,实施分配,2018-05-28
2018-06-30,2018-08-28,,,,20.0,"10派20.00元(含税,扣税后18.00元)",0.072020165646,0.51,8.39592289793,1.982495928678,4.915722787955,-9.267243065139,401000000,2018-08-28,2018-11-13,2018-11-14,实施分配,2018-11-08
2018-12-31,2019-04-27,,,,2.2,"10派2.20元(含税,扣税后1.98元)",0.010848126233,1.05,6.937079381646,1.982495928678,3.461834864115,15.734206041956,401000000,2019-04-27,2019-06-04,2019-06-05,实施分配,2019-05-29
2019-12-31,2020-04-29,,,,2.6,"10派2.60元(含税,扣税后2.34元)",0.011216566005,1.25,7.977498772868,1.982495928678,4.503806894638,18.728760304717,401000000,2020-04-29,2020-06-05,2020-06-08,实施分配,2020-06-02
2020-12-31,2021-04-29,4.0,,4.0,20.0,"10转4.00派20.00元(含税,扣税后18.00元)",0.034764470711,0.81,8.389672829426,2.26047262656,4.928216463221,-34.699882244614,410732500,2021-04-29,2021-07-07,2021-07-08,实施分配,2021-07-01
2021-12-31,2022-04-29,,,,10.0,"10派10.00元(含税,扣税后9.00元)",0.036616623947,0.87,5.642217444717,1.433196321605,2.872024103444,53.235584750528,574335860,2022-04-29,2022-07-15,2022-07-18,实施分配,2022-07-12
2022-12-31,2023-04-26,,,,10.0,"10派10.00元(含税,扣税后9.00元)",0.036832412523,1.71,6.445690746965,1.489827361087,3.548326189531,95.56423061826,573888879,2023-04-26,2023-07-05,2023-07-06,实施分配,2023-06-30
2024-06-30,2024-10-10,,,,15.0,"10派15.00元(含税,扣税后13.50元)",0.056475903614,1.05,8.489446541929,1.505633714328,5.547030254631,1.317943540818,573512090,2024-08-30,2024-11-07,2024-11-08,实施分配,2024-11-04
