报告期,业绩披露日期,送转股份-送转总比例,送转股份-送股比例,送转股份-转股比例,现金分红-现金分红比例,现金分红-现金分红比例描述,现金分红-股息率,每股收益,每股净资产,每股公积金,每股未分配利润,净利润同比增长,总股本,预案公告日,股权登记日,除权除息日,方案进度,最新公告日期
2011-12-31,2012-03-27,3.0,0.0,3.0,2.0,"10转3.00派2.00元(含税,扣税后1.80元)",0.005564830273,2.16,15.67,9.539926859615,4.428240528,39.621199537452,130000000,2012-03-27,2012-04-27,2012-05-02,实施分配,2012-04-21
2012-12-31,2013-03-22,3.0,,3.0,2.0,"10转3.00派2.00元(含税,扣税后1.80元)",0.004991265286,1.73,13.630336622308,7.109411193787,4.866483640947,18.833953821043,169000000,2013-03-22,2013-05-07,2013-05-08,实施分配,2013-04-25
2013-12-31,2014-03-25,3.0,,3.0,5.0,"10转3.00派5.00元(含税,扣税后4.50元)",0.017182130584,1.81,12.138847001229,5.238008610605,5.297534113518,36.150798537535,219700000,2014-03-25,2014-05-08,2014-05-09,实施分配,2014-04-30
2014-12-31,2014-12-10,10.0,,10.0,5.0,"10转10.00派5.00元(含税,扣税后4.50元)",0.008810572687,1.73,10.686858104583,3.798468162004,5.289361983859,24.684426153862,291180000,2015-03-31,2015-04-30,2015-05-04,实施分配,2015-04-24
2015-12-31,2016-04-12,10.0,,10.0,2.0,"10转10.00派2.00元(含税,扣税后1.80元)",0.008302200083,1.07,6.234989953749,1.539774826496,3.353771383851,25.234869236815,583031700,2016-04-12,2016-05-30,2016-05-31,实施分配,2016-05-24
2016-12-31,2017-04-27,0.0,0.0,,1.0,"10派1.00元(含税,扣税后0.90元)",0.012820512821,0.44,3.463638092943,0.272979674036,1.992371605121,-17.357999789896,1157268000,2017-04-27,2017-06-07,2017-06-08,实施分配,2017-06-01
2017-12-31,2018-04-21,,,,0.5,"10派0.50元(含税,扣税后0.45元)",0.008417508418,0.23,3.597873179203,0.258132783582,2.132731847109,-47.101061944912,1156884000,2018-04-21,2018-06-07,2018-06-08,实施分配,2018-06-01
2018-12-31,2019-04-27,,,,0.2,"10派0.20元(含税,扣税后0.18元)",0.004264392324,0.17,3.712972718336,0.256608622982,2.207370689334,-29.233547110792,1156884000,2019-04-27,2019-06-11,2019-06-12,实施分配,2019-06-04
2019-12-31,2020-04-29,,,,0.2,"10派0.20元(含税,扣税后0.18元)",0.004750593824,0.09,3.787703173914,0.256608622982,2.273174593996,-43.551532406249,1156884000,2020-04-29,2020-06-11,2020-06-12,实施分配,2020-06-05
2020-12-31,2021-04-28,,,,0.7,"10派0.70元(含税,扣税后0.63元)",0.01320754717,0.25,4.027385603751,0.256608622982,2.480489519736,165.618212187209,1156884000,2021-04-28,2021-06-10,2021-06-11,实施分配,2021-06-04
2021-12-31,2022-04-20,,,,0.7,"10派0.70元(含税,扣税后0.63元)",0.010057471264,0.37,4.350123666867,0.256608622982,2.751907421168,47.812527352568,1156884000,2022-04-20,2022-06-09,2022-06-10,实施分配,2022-06-02
2022-12-31,2023-04-20,,,,0.5,"10派0.50元(含税,扣税后0.45元)",0.008130081301,0.38,4.689168878436,0.256009127475,3.040839667037,3.685346202213,1156884000,2023-04-20,2023-06-08,2023-06-09,实施分配,2023-06-02
2023-12-31,2024-04-19,,,,1.3,"10派1.30元(含税,扣税后1.17元)",0.018786127168,0.61,5.288936861518,0.256879039886,3.54344149384,58.935841836574,1156884000,2024-04-19,2024-06-06,2024-06-07,实施分配,2024-05-31
2024-12-31,2025-04-18,,,,2.6,"10派2.60元(含税,扣税后2.34元)",0.028792912514,0.72,5.922833677477,0.237363262213,4.077100869007,17.886431894404,1151891980,2025-04-18,2025-06-04,2025-06-05,实施分配,2025-05-28
2025-06-30,2025-08-22,,,,0.45,"10派0.45元(含税,扣税后0.405元)",0.004875406284,0.53,6.209546161724,0.237732461224,4.343867615165,18.895972157726,1151891980,2025-08-22,2025-09-24,2025-09-25,实施分配,2025-09-19
2025-12-31,2026-04-22,,,,2.7,10派2.70元(含税),0.030577576444,0.9,6.553932682733,0.238717667997,4.596666935705,25.068369070314,1151891980,2026-04-22,2026-06-10,2026-06-11,实施分配,2026-06-05
2026-06-30,2026-04-22,,,,,分配金额不超过当期归属上市公司股东的净利润,,0.47,6.7692639402,0.240025083168,4.799240566446,-10.287877094634,1151891980,2026-08-20,,,预披露,2026-04-22
