报告期,业绩披露日期,送转股份-送转总比例,送转股份-送股比例,送转股份-转股比例,现金分红-现金分红比例,现金分红-现金分红比例描述,现金分红-股息率,每股收益,每股净资产,每股公积金,每股未分配利润,净利润同比增长,总股本,预案公告日,股权登记日,除权除息日,方案进度,最新公告日期
2007-12-31,2008-03-31,0.0,0.0,0.0,3.0,"10派3.00元(含税,扣税后2.70元)",0.009590792839,0.89,5.13,2.91570635925,0.899684775062,52.26362393861,160000000,2008-03-31,2008-04-30,2008-05-05,实施分配,2008-04-25
2008-12-31,2009-02-28,0.0,0.0,0.0,3.5,"10派3.50元(含税,扣税后3.15元)",0.015384615385,0.89,5.71,2.91570635925,1.417400088938,30.427218114019,160000000,2009-02-28,2009-04-10,2009-04-13,实施分配,2009-04-04
2009-12-31,2010-03-06,0.0,0.0,0.0,3.6,"10派3.60元(含税,扣税后3.24元)",0.013740458015,0.98,6.94,3.560096356839,1.911074591447,2.047161857772,168883291,2010-03-06,2010-05-19,2010-05-20,实施分配,2010-05-13
2010-12-31,2011-03-26,5.0,0.0,5.0,2.0,"10转5.00派2.00元(含税,扣税后1.80元)",0.007824726135,1.03,7.61,3.560096356839,2.467993464907,5.041362354725,190234760,2011-03-26,2011-05-24,2011-05-25,实施分配,2011-05-19
2011-12-31,2012-03-31,2.0,0.0,2.0,2.0,"10转2.00派2.00元(含税,扣税后1.80元)",0.016963528414,0.77,6.88,3.462223422365,1.992662422542,22.865121006359,285352140,2012-03-31,2012-06-04,2012-06-05,实施分配,2012-05-30
2012-12-31,2013-03-06,,,,2.0,"10派2.00元(含税,扣税后1.80元)",0.02688172043,0.56,6.133052047522,2.718519518638,2.008508649757,-9.751502873813,342422568,2013-03-06,2013-05-07,2013-05-08,实施分配,2013-04-26
2013-12-31,2014-03-15,,,,3.0,"10派3.00元(含税,扣税后2.70元)",0.032432432432,0.65,6.581780158135,2.718519518638,2.398121474371,15.223496421735,342422568,2014-03-15,2014-05-13,2014-05-14,实施分配,2014-05-08
2014-12-31,2015-03-28,,,,3.0,"10派3.00元(含税,扣税后2.70元)",0.012679628064,0.7,6.96923499391,2.710234720569,2.725799043537,7.246721836231,342422568,2015-03-28,2015-05-27,2015-05-28,实施分配,2015-05-22
2015-12-31,2016-03-26,,,,3.0,"10派3.00元(含税,扣税后2.70元)",0.025231286796,0.73,7.401188226647,2.710234720569,3.077883211424,5.205050642186,342422568,2016-03-26,2016-05-30,2016-05-31,实施分配,2016-05-25
2016-12-31,2017-03-18,0.0,0.0,0.0,3.0,"10派3.00元(含税,扣税后2.70元)",0.023980815348,0.46,7.520935799623,2.669573892338,3.167717158146,-37.098658808597,342422568,2017-03-18,2017-05-11,2017-05-12,实施分配,2017-05-06
2017-12-31,2018-03-31,,,,3.0,"10派3.00元(含税,扣税后2.70元)",0.031282586027,0.51,7.728707563808,2.669573892338,3.346472207346,10.287249703746,342422568,2018-03-31,2018-05-03,2018-05-04,实施分配,2018-04-26
2018-12-31,2019-03-30,,,,3.0,"10派3.00元(含税,扣税后2.70元)",0.034722222222,0.59,8.015964039175,2.669573892338,3.563631345846,15.653629687329,342422568,2019-03-30,2019-05-21,2019-05-22,实施分配,2019-05-16
2019-12-31,2020-04-15,,,,1.7,"10派1.70元(含税,扣税后1.53元)",0.021850899743,0.33,8.046593524467,2.671228865032,3.57022391836,-43.981117994656,342422568,2020-04-15,2020-05-28,2020-05-29,实施分配,2020-05-22
2020-12-31,2021-04-24,,,,0.5,"10派0.50元(含税,扣税后0.45元)",0.006172839506,0.2,8.141348067835,2.673435203254,3.574221075551,-39.876482109623,342422568,2021-04-24,2021-06-16,2021-06-17,实施分配,2021-06-10
2021-12-31,2022-03-26,,,,4.1,"10派4.10元(含税,扣税后3.69元)",0.042842215256,0.42,5.981996757228,1.83536198697,2.433931906736,12.244679228266,704038932,2022-03-26,2022-06-16,2022-06-17,实施分配,2022-06-10
2023-12-31,2024-03-23,,,,0.3,"10派0.30元(含税,扣税后0.27元)",0.006787330317,0.05,5.713823340823,2.479955463727,1.560892826861,125.232147288727,704038932,2024-03-23,2024-06-11,2024-06-12,实施分配,2024-06-04
2024-12-31,2025-03-29,,,,0.4,"10派0.40元(含税,扣税后0.36元)",0.005934718101,0.07,5.781712892619,2.479955463727,1.589930170083,31.640476398121,704038932,2025-03-29,2025-06-11,2025-06-12,实施分配,2025-06-05
