报告期,业绩披露日期,送转股份-送转总比例,送转股份-送股比例,送转股份-转股比例,现金分红-现金分红比例,现金分红-现金分红比例描述,现金分红-股息率,每股收益,每股净资产,每股公积金,每股未分配利润,净利润同比增长,总股本,预案公告日,股权登记日,除权除息日,方案进度,最新公告日期
2000-12-31,2001-05-31,0.0,0.0,0.0,3.0,"10派3.00元(含税,扣税后2.40元)",0.017191977077,0.42,3.82,2.712439590545,0.005467172606,8.215611477855,330000000,,2001-06-07,2001-06-08,实施分配,2001-05-31
2001-12-31,2002-05-14,0.0,0.0,0.0,2.6,"10派2.60元(含税,扣税后2.08元)",0.022279348757,0.3518,3.87,2.716710409364,0.007044130606,11.269808665278,330000000,,2002-05-17,2002-05-20,实施分配,2002-05-14
2002-12-31,2003-05-23,0.0,0.0,0.0,2.3,"10派2.30元(含税,扣税后1.84元)",0.019607843137,0.28,4.15,2.718226427273,7.2574242e-05,-16.919738546342,330000000,,2003-05-28,2003-05-29,实施分配,2003-05-23
2003-12-31,2004-03-27,0.0,0.0,0.0,2.0,"10派2.00元(含税,扣税后1.60元)",0.023752969121,0.3,4.24,2.732312967576,0.243001419152,6.643243172132,330000000,,2004-05-31,2004-06-01,实施分配,2004-05-26
2004-12-31,2005-03-30,10.0,0.0,10.0,2.5,"10转10.00派2.50元(含税,扣税后2.25元)",0.040650406504,0.27,4.3,2.733325794364,0.255937851818,-9.740243194937,330000000,,2005-07-08,2005-07-11,实施分配,2005-07-05
2005-12-31,2006-03-30,0.0,0.0,0.0,0.8,"10派0.80元(含税,扣税后0.72元)",0.020100502513,0.2,2.17,0.867132030394,0.120564889833,0.799299999022,660000000,,2006-07-20,2006-07-21,实施分配,2006-07-17
2006-12-31,2007-02-10,0.0,0.0,0.0,0.6,"10派0.60元(含税,扣税后0.54元)",0.004761904762,0.11,2.2,0.867664147394,0.1665386685,-22.093119445671,660000000,2007-02-10,2007-05-24,2007-05-25,实施分配,2007-05-19
2007-12-31,2008-02-20,0.0,0.0,0.0,0.4,"10派0.40元(含税,扣税后0.36元)",0.004581901489,0.13,2.27,0.872335093652,0.229107148439,20.47627219298,660000000,2008-02-20,2008-03-25,2008-03-26,实施分配,2008-03-20
2008-12-31,2009-03-28,12.0,0.0,12.0,0.3,"10转12.00派0.30元(含税,扣税后0.27元)",0.002369668246,0.07,2.9,1.521452871329,0.225423851026,-40.82276775108,760000000,2009-03-28,2009-05-08,2009-05-11,实施分配,2009-05-05
2009-12-31,2010-03-31,0.0,0.0,0.0,0.5,"10派0.50元(含税,扣税后0.45元)",0.009671179884,0.13,1.44,0.145404360742,0.216913443367,334.516839186417,1672000000,2010-03-31,2010-06-01,2010-06-02,实施分配,2010-05-27
