报告期,业绩披露日期,送转股份-送转总比例,送转股份-送股比例,送转股份-转股比例,现金分红-现金分红比例,现金分红-现金分红比例描述,现金分红-股息率,每股收益,每股净资产,每股公积金,每股未分配利润,净利润同比增长,总股本,预案公告日,股权登记日,除权除息日,方案进度,最新公告日期
2002-12-31,2003-06-27,0.0,0.0,0.0,1.0,"10派1.00元(含税,扣税后0.80元)",0.006666666667,0.52,3.64,2.190489291821,0.319611420585,54.337348405006,85148000,,2003-07-02,2003-07-03,实施分配,2003-06-27
2003-12-31,2004-01-13,10.0,2.0,8.0,0.5,10送2.00转8.00派0.50元(含税),0.002402691014,0.36,4.0,2.190489291821,0.603787065932,21.016329477973,85148000,,2004-03-02,2004-03-03,实施分配,2004-02-26
2005-12-31,2006-03-10,2.0,0.0,2.0,0.5,"10转2.00派0.50元(含税,扣税后0.45元)",0.009433962264,0.133,2.13,0.703697327594,0.278029062045,854.043534437563,170296000,,2006-06-23,2006-06-26,实施分配,2006-06-20
2006-12-31,2007-03-15,0.0,0.0,0.0,0.5,"10派0.50元(含税,扣税后0.45元)",0.002773155851,0.12,1.85,0.419939828005,0.30025962207,5.310733196384,204355200,2007-03-15,2007-05-28,2007-05-29,实施分配,2007-05-23
2007-12-31,2008-02-28,0.0,0.0,0.0,0.6,"10派0.60元(含税,扣税后0.54元)",0.005063291139,0.17,1.98,0.419939828005,0.402427212765,46.626065442332,204355200,2008-02-28,2008-05-09,2008-05-12,实施分配,2008-05-06
2008-12-31,2009-04-17,0.0,0.0,0.0,0.8,"10派0.80元(含税,扣税后0.72元)",0.005208333333,0.23,2.15,0.419156702496,0.565017118869,35.5298494128,204355200,2009-04-17,2009-06-12,2009-06-15,实施分配,2009-06-09
2009-12-31,2010-04-15,,,,1.5,10派1.50元(含税),0.012615643398,0.47,2.54,0.419156702496,0.914525299332,102.182005631669,204355200,2010-04-15,,,取消分配,2010-04-15
2010-06-30,2010-07-30,0.0,0.0,0.0,2.0,"10派2.00元(含税,扣税后1.80元)",0.005069708492,0.47,6.03,3.636538132136,1.212364634122,101.252717415918,235155200,2010-07-30,2010-09-14,2010-09-15,实施分配,2010-09-09
2010-12-31,2011-03-18,12.0,4.0,8.0,1.0,"10送4.00转8.00派1.00元(含税,扣税后0.50元)",0.001949317739,0.9,6.26,3.636329046732,1.376520071723,108.863402916193,235155200,2011-03-18,2011-04-18,2011-04-19,实施分配,2011-04-13
2011-12-31,2012-03-09,0.0,0.0,0.0,1.0,"10派1.00元(含税,扣税后0.90元)",0.00710732054,0.45,3.25,1.289240475787,0.821538891433,16.917480210893,517341440,2012-03-09,2012-05-23,2012-05-24,实施分配,2012-05-18
2012-12-31,2013-03-28,,,,1.0,"10派1.00元(含税,扣税后0.90元)",0.009478672986,0.31,3.455141923504,1.289240475787,1.002159414371,-32.344606979641,517341440,2013-03-28,2013-05-09,2013-05-10,实施分配,2013-05-06
2013-12-31,2014-03-21,,,,0.6,"10派0.60元(含税,扣税后0.54元)",0.007033997655,0.21,4.636662490901,2.626910296141,0.869656833643,-22.931158974708,661422092,2014-03-21,2014-06-13,2014-06-16,实施分配,2014-06-10
