报告期,业绩披露日期,送转股份-送转总比例,送转股份-送股比例,送转股份-转股比例,现金分红-现金分红比例,现金分红-现金分红比例描述,现金分红-股息率,每股收益,每股净资产,每股公积金,每股未分配利润,净利润同比增长,总股本,预案公告日,股权登记日,除权除息日,方案进度,最新公告日期
2008-12-31,2009-02-26,10.0,4.0,6.0,1.0,"10送4.00转6.00派1.00元(含税,扣税后0.50元)",0.001696352841,1.38,10.4,6.331087254328,2.799237397914,31.671608235247,135180000,2009-02-26,2009-04-16,2009-04-17,实施分配,2009-04-10
2009-12-31,2010-03-30,0.0,0.0,0.0,6.0,"10派6.00元(含税,扣税后5.40元)",0.026086956522,0.611,5.76,2.865543627164,1.710254778296,1.452632119783,270360000,2010-03-30,2010-05-17,2010-05-18,实施分配,2010-05-11
2010-12-31,2011-03-22,0.0,0.0,0.0,3.0,"10派3.00元(含税,扣税后2.70元)",0.012706480305,0.6321,5.79,2.865769551043,1.688502479176,3.447860945685,270360000,2011-03-22,2011-05-05,2011-05-06,实施分配,2011-04-28
2011-12-31,2012-03-05,0.0,0.0,0.0,5.0,"10派5.00元(含税,扣税后4.50元)",0.020938023451,0.962,6.45,2.865769551043,2.277497785397,52.199409807077,270360000,2012-03-05,2012-05-04,2012-05-07,实施分配,2012-04-27
2012-12-31,2013-03-28,8.274066,,8.274066,6.619253,"10转8.274066派6.619253元(含税,扣税后5.957328元)",0.028917662735,1.2683,7.222438514943,2.865769551043,2.931342559032,31.836516967024,326755891,2013-03-28,2013-07-03,2013-07-04,实施分配,2013-06-27
2013-12-31,2014-03-28,,,,5.0,"10派5.00元(含税,扣税后4.50元)",0.034106412005,0.7271,5.582439941895,2.729078537003,1.59891313872,21.159313969548,597115871,2014-03-28,2014-05-14,2014-05-15,实施分配,2014-05-07
2014-12-31,2015-04-29,1.0,1.0,,2.0,"10送1.00派2.00元(含税,扣税后1.70元)",0.005763688761,0.5783,5.660711900404,2.729078537003,1.605201349337,-16.88651701642,708168613,2015-04-29,2015-06-15,2015-06-16,实施分配,2015-06-10
2015-12-31,2016-04-22,,,,1.5,"10派1.50元(含税,扣税后1.35元)",0.011053795136,0.2781,6.316169608241,3.833515751296,1.213798223085,-38.075408681131,778985474,2016-04-22,2016-07-11,2016-07-12,实施分配,2016-07-04
2016-12-31,2017-04-11,0.0,0.0,0.0,1.0,"10派1.00元(含税,扣税后0.90元)",0.008064516129,0.1688,7.138921355217,4.782525466028,1.100327067285,-37.937052374265,863903951,2017-04-11,2017-05-25,2017-05-26,实施分配,2017-05-18
2017-12-31,2018-04-23,,,,1.0,"10派1.00元(含税,扣税后0.90元)",0.00936329588,0.1695,7.207244553486,4.782522402505,1.156003650422,10.360285891011,863903951,2018-04-23,2018-07-11,2018-07-12,实施分配,2018-07-04
2018-12-31,2019-04-20,,,,1.0,"10派1.00元(含税,扣税后0.90元)",0.01226993865,0.1801,8.673823512934,4.459411357073,1.176322235318,3.448207939728,863903951,2019-04-20,2019-06-27,2019-06-28,实施分配,2019-06-21
2019-12-31,2020-04-25,,,,1.0,"10派1.00元(含税,扣税后0.90元)",0.008591065292,0.2,8.749655978133,4.197428435872,1.252835274914,10.176047749799,863903951,2020-04-25,2020-06-11,2020-06-12,实施分配,2020-06-05
2020-12-31,2021-04-21,,,,1.0,"10派1.00元(含税,扣税后0.90元)",0.013245033113,0.13,8.46655290228,4.197428435872,1.266082977643,-35.354537161077,863903951,2021-04-21,2021-06-01,2021-06-02,实施分配,2021-05-25
2021-12-31,2022-04-30,,,,1.0,"10派1.00元(含税,扣税后0.90元)",0.015082956259,-0.22,8.407375630002,4.187334418905,0.201938701447,-264.822024551789,863903951,2022-04-30,2022-07-19,2022-07-20,实施分配,2022-07-12
