报告期,业绩披露日期,送转股份-送转总比例,送转股份-送股比例,送转股份-转股比例,现金分红-现金分红比例,现金分红-现金分红比例描述,现金分红-股息率,每股收益,每股净资产,每股公积金,每股未分配利润,净利润同比增长,总股本,预案公告日,股权登记日,除权除息日,方案进度,最新公告日期
2003-12-31,2004-03-02,10.0,0.0,10.0,2.0,"10转10.00派2.00元(含税,扣税后1.60元)",0.013333333333,0.6436,3.5994,1.953185505066,0.382021914141,21.038194570801,227000000,,2004-05-10,2004-05-11,实施分配,2004-04-28
2004-12-31,2005-03-01,3.0,0.0,3.0,1.0,"10转3.00派1.00元(含税,扣税后0.80元)",0.013037809648,0.4364,2.0452,0.476592752533,0.384760314141,25.778313733493,454000000,,2005-04-27,2005-04-28,实施分配,2005-04-21
2005-12-31,2006-03-28,0.0,0.0,0.0,1.0,"10派1.00元(含税,扣税后0.90元)",0.02380952381,0.3178,1.7911,0.137552119925,0.472358645459,10.390683368664,590200000,,2006-06-16,2006-06-19,实施分配,2006-06-13
2006-12-31,2007-03-29,0.0,0.0,0.0,1.0,"10派1.00元(含税,扣税后0.90元)",0.008818342152,0.3602,2.0486,0.150468189681,0.780140192325,22.796842525537,590200000,2007-03-29,2007-06-04,2007-06-05,实施分配,2007-05-29
2008-12-31,2009-03-30,10.0,0.0,10.0,2.0,"10转10.00派2.00元(含税,扣税后1.80元)",0.013486176669,0.7139,4.7924,1.713894324522,1.872058668832,21.334526610547,659000000,2009-03-30,2009-06-04,2009-06-05,实施分配,2009-05-27
2009-12-31,2010-03-16,0.0,0.0,0.0,1.0,"10派1.00元(含税,扣税后0.90元)",0.009066183137,0.5078,3.0352,0.578874902132,1.33097488585,44.222328775363,1468415930,2010-03-16,2010-05-26,2010-05-27,实施分配,2010-05-21
2010-12-31,2011-04-09,0.0,0.0,0.0,1.0,"10派1.00元(含税,扣税后0.90元)",0.010070493454,0.5672,4.1756,1.418092141707,1.620655902602,19.946942618404,1468415930,2011-04-09,2011-06-14,2011-06-15,实施分配,2011-06-09
2011-12-31,2012-04-28,0.0,0.0,0.0,1.0,"10派1.00元(含税,扣税后0.90元)",0.016420361248,0.5522,4.5931,1.379378530176,2.044209746471,0.716594449956,1468415930,2012-04-28,2012-06-04,2012-06-05,实施分配,2012-05-30
2012-12-31,2013-04-16,,,,1.7,"10派1.70元(含税,扣税后1.53元)",0.01689860835,0.5654,5.209211806623,1.525814682268,2.501124548499,2.394294742052,1468415930,2013-04-16,2013-05-16,2013-05-17,实施分配,2013-05-13
2013-12-31,2014-04-05,,,,2.7,"10派2.70元(含税,扣税后2.43元)",0.017868960953,0.9084,6.045322203989,1.79128729519,3.115710636494,62.490741371996,1527865930,2014-04-05,2014-06-17,2014-06-18,实施分配,2014-06-11
2014-12-31,2015-03-31,10.0,,10.0,5.0,"10转10.00派5.00元(含税,扣税后4.50元)",0.012336540834,1.658,7.312353740446,1.373128334309,4.414454943072,87.77459755346,1626665930,2015-03-31,2015-06-09,2015-06-10,实施分配,2015-06-04
2015-12-31,2016-04-21,,,,1.5,"10派1.50元(含税,扣税后1.35元)",0.016501650165,0.7929,4.245474304447,0.474791749834,2.581643416399,0.317659861183,3253331860,2016-04-21,2016-06-07,2016-06-08,实施分配,2016-06-02
2016-12-31,2017-04-18,,,,2.0,"10派2.00元(含税,扣税后1.80元)",0.021186440678,0.6237,4.801776896252,0.477155570075,3.071253658303,-24.35284806097,3253331860,2017-04-18,2017-06-08,2017-06-09,实施分配,2017-06-05
2017-12-31,2018-04-10,,,,2.5,"10派2.50元(含税,扣税后2.25元)",0.018968133536,0.76,5.208166861062,0.476948201746,3.61245605862,21.921189914667,3253331860,2018-04-10,2018-06-07,2018-06-08,实施分配,2018-06-01
2018-12-31,2019-04-02,,,,2.5,"10派2.50元(含税,扣税后2.25元)",0.015625,1.26,6.138298022548,0.480825682714,4.59882580991,66.196670762045,3253331860,2019-04-02,2019-06-05,2019-06-06,实施分配,2019-05-31
2019-12-31,2020-04-25,,,,2.5,"10派2.50元(含税,扣税后2.25元)",0.017217630854,1.58,7.542019140218,0.478401023356,5.977587495101,22.172421622981,3253331860,2020-04-25,2020-07-09,2020-07-10,实施分配,2020-07-04
2020-12-31,2021-04-20,,,,2.5,"10派2.50元(含税,扣税后2.25元)",0.018601190476,1.31,8.522377660679,0.475834924971,6.992038929555,-16.855419155306,3253331860,2021-04-20,2021-07-06,2021-07-07,实施分配,2021-06-29
2021-12-31,2022-04-19,,,,2.5,"10派2.50元(含税,扣税后2.25元)",0.024015369837,1.04,9.333150934092,0.450790383112,7.750272445406,-19.211873863242,3253331860,2022-04-19,2022-07-06,2022-07-07,实施分配,2022-07-01
2022-12-31,2023-04-15,,,,2.5,"10派2.50元(含税,扣税后2.25元)",0.026652452026,0.94,9.887312897212,0.491919569241,8.404513550385,-10.99101005082,3253331860,2023-04-15,2023-07-06,2023-07-07,实施分配,2023-07-01
2023-12-31,2024-04-20,,,,2.5,"10派2.50元(含税,扣税后2.25元)",0.027808676307,0.49,10.125908175869,0.492351374756,8.609971195014,-48.924262731812,3253331860,2024-04-20,2024-05-29,2024-05-30,实施分配,2024-05-22
2024-06-30,2024-08-24,,,,2.0,"10派2.00元(含税,扣税后1.80元)",0.01998001998,0.2844,10.37439274053,0.424198758844,8.637303577926,13.926523890975,3253331860,2024-08-24,2024-10-15,2024-10-16,实施分配,2024-10-09
2024-12-31,2025-04-15,,,,2.5,"10派2.50元(含税,扣税后2.25元)",0.024154589372,0.63,10.537013596953,0.4259227859,8.753302283758,32.3568354236,3253331860,2025-04-15,2025-07-15,2025-07-16,实施分配,2025-07-08
2025-06-30,2025-08-23,,,,2.0,"10派2.00元(含税,扣税后1.80元)",0.019940179462,0.2852,10.595087129728,0.425737016149,8.788513712779,2.841011968957,3253331860,2025-08-23,2025-09-23,2025-09-24,实施分配,2025-09-17
2025-12-31,2026-04-11,,,,1.0,10派1.00元(含税),0.008361204013,0.56,10.040210749109,0.171882499183,8.486842548642,-9.913357492445,3253331860,2026-04-11,2026-06-17,2026-06-18,实施分配,2026-06-12
2026-03-31,2026-04-28,,,,3.5,"10派3.50元(含税,扣税后3.15元)",0.027866242038,0.1651,10.187356250066,0.171843708723,8.651944745643,35.666716541167,3253331860,2026-04-28,2026-07-02,2026-07-03,实施分配,2026-06-27
