报告期,业绩披露日期,送转股份-送转总比例,送转股份-送股比例,送转股份-转股比例,现金分红-现金分红比例,现金分红-现金分红比例描述,现金分红-股息率,每股收益,每股净资产,每股公积金,每股未分配利润,净利润同比增长,总股本,预案公告日,股权登记日,除权除息日,方案进度,最新公告日期
2016-12-31,2017-04-17,,,,3.0,"10派3.00元(含税,扣税后2.70元)",0.004411764706,1.66,7.133180351286,1.922138854143,3.595577704429,44.242436759219,93600000,,2017-06-22,2017-06-23,实施分配,2017-06-16
2017-12-31,2018-04-12,9.0,,9.0,5.0,"10转9.00派5.00元(含税,扣税后4.50元)",0.007174630507,1.64,13.041161492949,7.651824118162,3.774015700855,23.811295907542,94601400,2018-04-12,2018-05-25,2018-05-28,实施分配,2018-05-21
2018-12-31,2019-02-27,5.0,,5.0,3.0,"10转5.00派3.00元(含税,扣税后2.70元)",0.008544574195,0.93,7.512275975275,3.767463757519,2.544431918611,14.928724515627,179725560,2019-02-27,2019-04-10,2019-04-11,实施分配,2019-04-02
2019-12-31,2020-04-16,6.0,,6.0,2.0,"10转6.00派2.00元(含税,扣税后1.80元)",0.005232862376,0.7,7.3577136122,4.247019336949,1.905841558732,14.497193679161,305249337,2020-04-16,2020-05-25,2020-05-26,实施分配,2020-05-19
2020-12-31,2021-03-20,5.0,,5.0,1.6,"10转5.00派1.60元(含税,扣税后1.44元)",0.003899585669,0.58,5.066993877496,2.374897595296,1.601829024639,49.450248838077,490998199,2021-03-20,2021-04-28,2021-04-29,实施分配,2021-04-22
2021-12-31,2022-04-20,,,,1.26,"10派1.26元(含税,扣税后1.134元)",0.006048967835,0.68,4.020176492857,1.310844328181,1.586693039996,75.337236342812,736666324,2022-04-20,2022-06-13,2022-06-14,实施分配,2022-06-06
2022-12-31,2023-04-20,,,,0.95,"10派0.95元(含税,扣税后0.855元)",0.005216913784,0.49,4.442304404483,1.350882227099,1.931842386784,-27.683475624496,736389956,2023-04-20,2023-07-03,2023-07-04,实施分配,2023-06-27
2023-12-31,2024-03-13,,,,0.58,"10派0.58元(含税,扣税后0.522元)",0.003291713961,0.3,4.686840992504,1.366387534861,2.115255711689,-39.038365644158,734867044,2024-03-13,2024-06-05,2024-06-06,实施分配,2024-05-29
2024-12-31,2025-04-16,,,,1.5,"10派1.50元(含税,扣税后1.35元)",0.005013368984,0.63,6.98338245311,3.38673814807,2.352866321582,115.871851813735,832079919,2025-04-16,2025-06-25,2025-06-26,实施分配,2025-06-18
2025-12-31,2026-04-16,,,,1.5,"10派1.50元(含税,扣税后1.35元)",0.003611846858,0.57,7.24847485799,3.225457895698,2.754976655061,0.771800611907,832079919,2026-04-16,2026-06-25,2026-06-26,实施分配,2026-06-17
