报告期,业绩披露日期,送转股份-送转总比例,送转股份-送股比例,送转股份-转股比例,现金分红-现金分红比例,现金分红-现金分红比例描述,现金分红-股息率,每股收益,每股净资产,每股公积金,每股未分配利润,净利润同比增长,总股本,预案公告日,股权登记日,除权除息日,方案进度,最新公告日期
2014-12-31,2015-03-05,5.0,,5.0,2.2,"10转5.00派2.20元(含税,扣税后1.98元)",0.005069124424,0.94,8.085305638603,3.908958027941,3.041423541838,17.126023075382,136000000,2015-03-28,2015-05-11,2015-05-12,实施分配,2015-05-06
2015-06-30,2015-08-18,5.0,,5.0,,10转5.00,,0.24,5.479037633627,2.272638685294,2.116528426373,6.651665189887,204000000,2015-08-18,2015-09-14,2015-09-15,实施分配,2015-09-09
2015-12-31,2016-03-29,,,,1.5,"10派1.50元(含税,扣税后1.35元)",0.005649717514,0.43,3.953426883562,1.181759123529,1.668462000752,34.70183201151,306000000,2016-03-29,2016-05-26,2016-05-27,实施分配,2016-05-19
2016-12-31,2017-03-31,0.0,0.0,0.0,1.5,"10派1.50元(含税,扣税后1.35元)",0.009191176471,0.37,6.335573270905,3.524960299712,1.662598151146,-9.362041500058,350113207,2017-03-31,2017-06-19,2017-06-20,实施分配,2017-06-14
2017-12-31,2018-04-20,,,,0.5,"10派0.50元(含税,扣税后0.45元)",0.004025764895,0.1,6.212177869114,3.523156253828,1.617755079402,-69.743580627711,350113207,2018-04-20,2018-05-24,2018-05-25,实施分配,2018-05-18
2018-06-30,2018-08-17,,,,0.5,"10派0.50元(含税,扣税后0.45元)",0.005347593583,0.08,6.25743084319,3.523156253828,1.648031642577,-51.600496929374,350113207,2018-08-17,2018-09-12,2018-09-13,实施分配,2018-09-07
2018-12-31,2019-04-17,,,,1.5,"10派1.50元(含税,扣税后1.35元)",0.006681514477,0.27,6.811921106107,3.89772583012,1.779176477167,159.408746924861,350113207,2019-04-24,2019-05-24,2019-05-27,实施分配,2019-05-21
2019-12-31,2020-04-28,,,,2.5,"10派2.50元(含税,扣税后2.25元)",0.012171372931,0.49,6.702169819489,3.527164402884,2.08264676565,81.766699689606,350113207,2020-04-28,2020-05-29,2020-06-01,实施分配,2020-05-26
2020-12-31,2021-04-21,,,,1.0,"10派1.00元(含税,扣税后0.90元)",0.006369426752,0.19,7.572530386912,4.720084559247,1.856189844374,-55.471055333768,384214913,2021-04-21,2021-05-26,2021-05-27,实施分配,2021-05-21
2022-12-31,2023-04-28,,,,1.0,"10派1.00元(含税,扣税后0.90元)",0.006090133983,0.41,6.85649232621,4.709181195577,1.000314249697,137.208475539965,384214913,2023-04-28,2023-06-06,2023-06-07,实施分配,2023-05-31
2023-12-31,2024-04-30,,,,1.500395,"10派1.500395元(含税,扣税后1.350355元)",0.013578235294,0.36,7.100543874907,4.709181195577,1.241702419005,-12.643544939639,384214913,2024-04-30,2024-06-11,2024-06-12,实施分配,2024-06-05
2024-12-31,2025-04-29,,,,1.0,"10派1.00元(含税,扣税后0.90元)",0.006313131313,0.26,7.033093704981,4.709181195577,1.318832715377,-30.035337914275,384214913,2025-04-29,2025-06-10,2025-06-11,实施分配,2025-06-04
2025-12-31,2026-04-24,,,,1.0,"10派1.00元(含税,扣税后0.90元)",0.003327787022,0.21,7.053445085381,4.709181195577,1.410234369508,-17.913985256151,384214913,2026-04-24,2026-06-02,2026-06-03,实施分配,2026-05-27
2026-06-30,2026-04-24,,,,0.5,"10派0.50元(含税,扣税后0.45元)",0.002821670429,0.13,7.000504438358,4.709181195577,1.436998273438,-46.641396944511,384214913,2026-08-26,2026-09-29,2026-09-30,实施分配,2026-09-22
