报告期,业绩披露日期,送转股份-送转总比例,送转股份-送股比例,送转股份-转股比例,现金分红-现金分红比例,现金分红-现金分红比例描述,现金分红-股息率,每股收益,每股净资产,每股公积金,每股未分配利润,净利润同比增长,总股本,预案公告日,股权登记日,除权除息日,方案进度,最新公告日期
2003-12-31,2004-03-03,0.0,0.0,0.0,0.8,"10派0.80元(含税,扣税后0.64元)",0.011922503726,0.3584,1.4218,0.006859580088,0.203125462016,34.36670343236,2586331144,,2004-06-11,2004-06-14,实施分配,2004-06-07
2004-12-31,2005-04-19,0.0,0.0,0.0,0.5,"10派0.50元(含税,扣税后0.45元)",0.025906735751,0.1222,2.11,0.76601947496,0.188106073783,-57.025028160375,2586331144,,2005-07-29,2005-08-01,实施分配,2005-07-26
2010-12-31,2011-02-26,10.0,0.0,10.0,,10转10.00,,0.1243,2.4243,1.343595564843,-0.05702980155,-7.984193835064,4238109417,2011-02-26,2011-05-18,2011-05-19,实施分配,2011-05-13
2011-12-31,2012-02-28,0.0,0.0,0.0,0.5,"10派0.50元(含税,扣税后0.45元)",0.022935779817,0.1195,1.3338,0.174891207376,0.084810820109,134.238068705943,8476218834,2012-02-28,2012-05-10,2012-05-11,实施分配,2012-05-07
2012-12-31,2013-02-27,,,,0.38,"10派0.38元(含税,扣税后0.342元)",0.013919413919,0.0939,1.3858,0.183130967137,0.124417989249,-21.426294278064,8476218834,2013-02-27,2013-04-11,2013-04-12,实施分配,2013-04-03
2013-12-31,2014-02-25,,,,0.6,"10派0.60元(含税,扣税后0.54元)",0.022471910112,0.2484,1.6607,0.243253732201,0.321619950548,164.929542788091,8535088914,2014-02-25,2014-03-26,2014-03-27,实施分配,2014-03-19
2014-12-31,2015-03-03,,,,0.8,"10派0.80元(含税,扣税后0.72元)",0.012422360248,0.348,1.9248,0.27003327087,0.55913923778,50.92958165862,12202723782,2015-03-03,2015-04-08,2015-04-09,实施分配,2015-04-02
2015-12-31,2016-03-29,,,,0.8,"10派0.80元(含税,扣税后0.72元)",0.02216066482,0.2141,1.9798,0.415053531299,0.555561334472,-19.357999450868,12213681742,2016-03-29,2016-04-26,2016-04-27,实施分配,2016-04-21
2016-12-31,2017-04-28,0.0,0.0,0.0,0.8,"10派0.80元(含税,扣税后0.72元)",0.022792022792,0.1312,1.8639,0.289128454466,0.598175636143,-37.58763631179,12213681742,2017-04-28,2017-05-31,2017-06-01,实施分配,2017-05-25
2017-12-31,2018-04-28,,,,1.0,"10派1.00元(含税,扣税后0.90元)",0.031847133758,0.2178,2.201,0.439547414527,0.634680412212,66.30371144342,13549648507,2018-04-28,2018-05-30,2018-05-31,实施分配,2018-05-25
2018-12-31,2019-01-02,,,,1.0,"10派1.00元(含税,扣税后0.90元)",0.025252525253,0.2566,2.2506,0.442575375938,0.738098307934,30.16880004654,13549648507,2019-03-20,2019-04-17,2019-04-18,实施分配,2019-04-11
2019-12-31,2020-03-31,,,,1.0,"10派1.00元(含税,扣税后0.90元)",0.023148148148,0.1986,2.2258,0.422566639063,0.821613639238,-24.521172443084,13528438719,2020-03-31,2020-04-29,2020-04-30,实施分配,2020-04-23
2020-12-31,2021-03-11,,,,1.2,"10派1.20元(含税,扣税后1.08元)",0.013714285714,0.3366,2.414515421372,0.387888762912,0.998482337557,67.629982064853,14030788362,2021-03-11,2021-05-18,2021-05-19,实施分配,2021-05-11
2021-12-31,2022-04-28,,,,1.5,"10派1.50元(含税,扣税后1.35元)",0.03355704698,0.7463,3.052882469669,0.43328502003,1.600663747247,129.195067908888,14030642421,2022-04-28,2022-06-01,2022-06-02,实施分配,2022-05-26
2022-12-31,2023-03-31,1.0,,1.0,,10转1.00,,0.0191,2.968535649124,0.733532815226,1.141451105712,-97.403493334279,17071891607,2023-03-31,2023-05-05,2023-05-08,实施分配,2023-04-26
2023-12-31,2024-04-30,,,,0.8,"10派0.80元(含税,扣税后0.72元)",0.018475750577,0.1195,2.818128640054,0.572554908305,1.146871244658,747.597763652854,18779080767,2024-04-30,2024-06-03,2024-06-04,实施分配,2024-05-28
2024-12-31,2025-04-29,,,,0.5,"10派0.50元(含税,扣税后0.45元)",0.010845986985,0.0842,2.831214637181,0.561959395138,1.145142246311,-29.383358601204,19765372873,2025-04-29,2025-07-17,2025-07-18,实施分配,2025-07-11
2025-12-31,2026-03-28,,,,0.9,"10派0.90元(含税,扣税后0.81元)",0.019271948608,0.2333,2.953375537995,0.680535498962,1.197586619247,188.77612344896,20800862447,2026-03-28,2026-06-10,2026-06-11,实施分配,2026-06-03
