报告期,业绩披露日期,送转股份-送转总比例,送转股份-送股比例,送转股份-转股比例,现金分红-现金分红比例,现金分红-现金分红比例描述,现金分红-股息率,每股收益,每股净资产,每股公积金,每股未分配利润,净利润同比增长,总股本,预案公告日,股权登记日,除权除息日,方案进度,最新公告日期
2016-12-31,2016-11-21,25.0,0.0,25.0,1.5,"10转25.00派1.50元(含税,扣税后1.35元)",0.00153531218,1.01,7.003245816375,2.842958697375,3.0274453885,13.565567432272,80000000,2017-04-12,2017-05-22,2017-05-23,实施分配,2017-05-17
2017-12-31,2018-04-25,,,,0.2,"10派0.20元(含税,扣税后0.18元)",0.001127395716,0.17,2.131660424429,0.09798819925,0.983032117821,-28.050006868897,280000000,2018-04-25,2018-05-23,2018-05-24,实施分配,2018-05-17
2018-12-31,2019-03-28,,,,0.3,"10派0.30元(含税,扣税后0.27元)",0.001759530792,0.42,2.530341711607,0.09798819925,1.364196394964,141.18986463959,280000000,2019-03-28,2019-05-24,2019-05-27,实施分配,2019-05-21
2019-12-31,2020-04-15,,,,0.32,"10派0.32元(含税,扣税后0.288元)",0.001857225769,0.18,3.965271148734,1.545365463097,1.359061433539,-56.199403805974,323053129,2020-04-15,2020-05-27,2020-05-28,实施分配,2020-05-21
2020-12-31,2021-03-31,,,,0.320698,"10派0.320698元(含税,扣税后0.288628元)",0.001995631612,0.37,4.621827235204,1.909688366058,1.641857742446,132.064415439849,331363129,2021-03-31,2021-07-08,2021-07-09,实施分配,2021-07-02
2021-12-31,2022-04-12,,,,0.505144,"10派0.505144元(含税,扣税后0.45463元)",0.003557352113,0.46,5.044141557166,2.061130037254,2.02281766339,28.939648291335,331047670,2022-04-12,2022-05-31,2022-06-01,实施分配,2022-05-25
2022-12-31,2023-04-25,,,,0.5,"10派0.50元(含税,扣税后0.45元)",0.003431708991,0.47,5.25495527283,2.024574260373,2.415795139578,1.751900634483,329937375,2023-04-25,2023-05-31,2023-06-01,实施分配,2023-05-26
2023-12-31,2024-04-27,,,,0.5,"10派0.50元(含税,扣税后0.45元)",0.00512295082,-0.5065,4.712339260624,1.972206441855,1.871323139771,-206.697809130807,327895925,2024-04-27,2024-05-28,2024-05-29,实施分配,2024-05-21
2024-12-31,2025-04-26,,,,0.5,"10派0.50元(含税,扣税后0.45元)",0.002414292612,-0.4588,4.074453886794,1.966276810027,1.348706740653,9.811744919952,322251025,2025-04-26,2025-07-17,2025-07-18,实施分配,2025-07-11
2025-12-31,2026-04-28,,,,0.8,10派0.80元(含税),0.00498132005,0.2572,4.343805843369,1.854354786462,1.560427381812,155.440135591311,321078965,2026-04-28,2026-07-16,2026-07-17,实施分配,2026-07-10
2026-06-30,2026-04-28,,,,,分红金额上限为相应期间公司合并报表归属于上市公司股东的净利润,,0.2994,4.641967449316,1.854354786462,1.855802829843,114.309304479411,321078965,2026-08-25,,,预披露,2026-04-28
