报告期,业绩披露日期,送转股份-送转总比例,送转股份-送股比例,送转股份-转股比例,现金分红-现金分红比例,现金分红-现金分红比例描述,现金分红-股息率,每股收益,每股净资产,每股公积金,每股未分配利润,净利润同比增长,总股本,预案公告日,股权登记日,除权除息日,方案进度,最新公告日期
2010-12-31,2011-04-22,0.0,0.0,0.0,0.3,"10派0.30元(含税,扣税后0.27元)",0.003397508494,0.34,2.64,1.0686904876,0.572180374881,69.425652221032,4933000000,2011-04-22,2011-07-05,2011-07-06,实施分配,2011-06-30
2011-12-31,2012-04-20,0.0,0.0,0.0,0.5,"10派0.50元(含税,扣税后0.45元)",0.009727626459,0.48,3.09,1.075856218135,1.009200329325,41.311831967287,4933000000,2012-04-20,2012-07-09,2012-07-10,实施分配,2012-07-03
2012-12-31,2013-04-26,,,,0.65,"10派0.65元(含税,扣税后0.585元)",0.006863780359,0.63,3.645992707203,1.087306413079,1.549705605263,29.541257405364,4933000000,2013-04-26,2013-07-09,2013-07-10,实施分配,2013-07-04
2013-12-31,2014-04-16,,,,1.0,"10派1.00元(含税,扣税后0.90元)",0.018315018315,0.68,4.268383678496,1.104740762467,2.146088598032,8.913719140381,4933000000,2014-04-16,2014-07-16,2014-07-17,实施分配,2014-07-10
2014-12-31,2015-04-17,,,,1.05,"10派1.05元(含税,扣税后0.945元)",0.012773722628,0.64,4.793881376359,1.103046245248,2.688739322453,-5.688045862175,4933000000,2015-04-17,2015-07-16,2015-07-17,实施分配,2015-07-11
2015-12-31,2016-04-20,,,,0.87,"10派0.87元(含税,扣税后0.783元)",0.014974182444,0.58,5.299018466185,1.117653893442,3.140692117012,-10.241761362729,4933000000,2016-04-20,2016-07-14,2016-07-15,实施分配,2016-07-09
2016-12-31,2017-04-22,,,,1.08,"10派1.08元(含税,扣税后0.972元)",0.014693877551,0.36,5.568818972625,1.117653893442,3.397186902056,-37.701766210652,4933000000,2017-04-22,2017-07-13,2017-07-14,实施分配,2017-07-10
2017-12-31,2018-04-27,,,,0.95,"10派0.95元(含税,扣税后0.855元)",0.014179104478,0.32,5.745726773051,1.119392920403,3.586045046732,-12.039327332845,4933000000,2018-04-27,2018-06-26,2018-06-27,实施分配,2018-06-20
2018-12-31,2019-04-12,,,,1.18,"10派1.18元(含税,扣税后1.062元)",0.019001610306,0.39,6.050623597594,1.142702810255,3.82876094777,24.050979041038,4933000000,2019-04-12,2019-06-27,2019-06-28,实施分配,2019-06-22
2019-12-31,2020-04-24,,,,1.87,"10派1.87元(含税,扣税后1.683元)",0.030064308682,0.62,6.516408842356,1.144695755702,4.249542913945,58.476488469959,4933000000,2020-04-24,2020-07-14,2020-07-15,实施分配,2020-07-09
2020-12-31,2021-04-29,,,,2.23,"10派2.23元(含税,扣税后2.007元)",0.033086053412,0.71,7.026953443756,1.14585529298,4.68969069122,19.51490177523,4933000000,2021-04-29,2021-06-09,2021-06-10,实施分配,2021-06-03
2021-12-31,2022-04-28,,,,1.46,"10派1.46元(含税,扣税后1.314元)",0.014285714286,0.84,7.88926432944,2.405811496767,4.202236226148,26.636493425955,6109470588,2022-04-28,2022-06-10,2022-06-13,实施分配,2022-06-07
2022-12-31,2023-03-28,,,,1.77,"10派1.77元(含税,扣税后1.593元)",0.021851851852,0.89,8.656985645826,2.508129821528,4.828980778943,16.872831747718,6109470588,2023-03-28,2023-06-13,2023-06-14,实施分配,2023-06-08
2023-12-31,2024-04-29,,,,1.78,"10派1.78元(含税,扣税后1.602元)",0.023924731183,0.89,9.41085025421,2.521781203072,5.495717168047,0.201783289888,6109070562,2024-04-29,2024-07-12,2024-07-15,实施分配,2024-07-09
2024-12-31,2025-04-30,,,,1.86,"10派1.86元(含税,扣税后1.674元)",0.023048327138,0.93,10.193952571581,2.508168748507,6.206607017118,4.824660661717,6106877362,2025-04-30,2025-08-21,2025-08-22,实施分配,2025-08-16
2025-06-30,2025-08-26,,,,1.0,"10派1.00元(含税,扣税后0.90元)",0.011111111111,0.51,10.719969124264,2.512348437063,6.714354817518,9.255348491643,6106666162,2025-08-26,2026-01-29,2026-01-30,实施分配,2026-01-26
2025-12-31,2026-03-25,,,,1.11,"10派1.11元(含税,扣税后0.999元)",0.014230769231,1.06,11.002490800597,2.507366403829,6.932350681803,13.154372490347,6105560662,2026-03-25,2026-08-10,2026-08-11,实施分配,2026-08-05
