报告期,业绩披露日期,送转股份-送转总比例,送转股份-送股比例,送转股份-转股比例,现金分红-现金分红比例,现金分红-现金分红比例描述,现金分红-股息率,每股收益,每股净资产,每股公积金,每股未分配利润,净利润同比增长,总股本,预案公告日,股权登记日,除权除息日,方案进度,最新公告日期
2009-12-31,2010-03-24,7.0,0.0,7.0,1.0,"10转7.00派1.00元(含税,扣税后0.90元)",0.003076923077,0.55,7.81,6.022613616008,0.704035960885,4.781401491932,90714286,2010-03-24,2010-05-04,2010-05-05,实施分配,2010-04-28
2010-12-31,2011-03-28,0.0,0.0,0.0,1.0,"10派1.00元(含税,扣税后0.90元)",0.00773993808,0.25,4.78,3.130949191244,0.575664017405,-1.484881885641,154214286,2011-03-28,2011-06-29,2011-06-30,实施分配,2011-06-24
2011-12-31,2012-03-20,0.0,0.0,0.0,1.5,"10派1.50元(含税,扣税后1.35元)",0.010080645161,0.35,5.05,3.148649081902,0.793405125385,42.971723505764,154214286,2012-03-20,2012-05-30,2012-05-31,实施分配,2012-05-25
2012-12-31,2013-03-20,,,,1.987409,"10派1.987409元(含税,扣税后1.788668元)",0.005467425034,0.67,5.64,3.216411934949,1.253468529109,89.58802030888,155191286,2013-03-20,2013-05-30,2013-05-31,实施分配,2013-05-25
2013-12-31,2014-01-24,9.990104,,9.990104,1.998021,"10转9.990104派1.998021元(含税,扣税后1.798219元)",0.001908876469,1.53,7.261,3.542428385071,2.399006528026,128.551028974239,156914136,2014-03-15,2014-05-16,2014-05-19,实施分配,2014-05-13
2014-12-31,2015-01-06,11.99329,,11.99329,1.499162,"10转11.99329派1.499162元(含税,扣税后1.349246元)",0.00151094739,1.54,5.1559,1.387086059254,2.460472577696,103.9965135459,317477052,2015-03-14,2015-04-21,2015-04-22,实施分配,2015-04-15
2015-12-31,2016-03-22,,,,2.0,"10派2.00元(含税,扣税后1.80元)",0.003176115611,1.187,3.53554427289,0.179040332885,2.091244672023,71.872614999716,789384564,2016-03-22,2016-04-28,2016-04-29,实施分配,2016-04-22
2016-12-31,2017-03-14,19.95476,0.0,19.95476,2.494345,"10转19.95476派2.494345元(含税,扣税后2.2449105元)",0.006495690104,1.6175,9.132364360538,4.674262405941,3.05395401931,50.405899165464,803360580,2017-03-14,2017-04-24,2017-04-25,实施分配,2017-04-19
2017-12-31,2018-04-14,,,,0.297343,"10派0.297343元(含税,扣税后0.267609元)",0.002569948142,0.34,3.297325810067,0.898565594855,1.24199165266,-33.588840055893,2432967390,2018-04-14,2018-05-29,2018-05-30,实施分配,2018-05-24
2018-12-31,2019-03-20,,,,0.301004,"10派0.301004元(含税,扣税后0.270904元)",0.002329752322,0.33,3.564430654112,0.934549120778,1.49070573556,-3.161279031986,2432818617,2019-03-20,2019-04-23,2019-04-24,实施分配,2019-04-17
2019-12-31,2020-04-23,,,,0.3,"10派0.30元(含税,扣税后0.27元)",0.003851091142,0.01,3.546082255991,0.931090953388,1.448016460152,-95.711799832391,2434015604,2020-04-23,2020-05-29,2020-06-01,实施分配,2020-05-23
2020-12-31,2021-03-31,,,,0.100068,"10派0.100068元(含税,扣税后0.090061元)",0.001719381443,0.09,3.544439412279,0.952350876078,1.488240441873,537.987477361358,2451332654,2021-03-31,2021-06-09,2021-06-10,实施分配,2021-06-02
2021-12-31,2022-04-23,,,,0.3,"10派0.30元(含税,扣税后0.27元)",0.005928853755,0.07,3.612111436265,0.962771670712,1.555632753343,-24.891007196315,2447029804,2022-04-23,2022-05-26,2022-05-27,实施分配,2022-05-20
2022-12-31,2023-04-20,,,,0.5,"10派0.50元(含税,扣税后0.45元)",0.00645994832,0.08,3.700564008234,0.959109614391,1.580315838348,15.342300470256,2437230675,2023-04-20,2023-06-08,2023-06-09,实施分配,2023-06-01
2023-12-31,2024-04-13,,,,2.5,"10派2.50元(含税,扣税后2.25元)",0.028636884307,0.25,3.949641195347,0.994997456393,1.765073935171,221.678869223907,2440774490,2024-04-13,2024-05-22,2024-05-23,实施分配,2024-05-16
2024-12-31,2025-04-15,,,,2.5,"10派2.50元(含税,扣税后2.25元)",0.022381378693,0.28,4.046792046951,1.025308940581,1.76108120182,10.019069229475,2445732567,2025-04-15,2025-05-22,2025-05-23,实施分配,2025-05-15
2025-12-31,2026-04-15,,,,2.5,"10派2.50元(含税,扣税后2.25元)",0.017470300489,0.33,4.220391277313,1.134070329195,1.811385988798,18.532407376528,2495684777,2026-04-15,2026-06-08,2026-06-09,实施分配,2026-06-01
2026-06-30,2026-04-15,,,,0.8,"10派0.80元(含税,扣税后0.72元)",0.005347593583,0.1415,4.162629413787,1.237031969102,1.666605672428,-6.605619219732,2495684777,2026-08-15,2026-08-26,2026-08-27,实施分配,2026-08-20
