报告期,业绩披露日期,送转股份-送转总比例,送转股份-送股比例,送转股份-转股比例,现金分红-现金分红比例,现金分红-现金分红比例描述,现金分红-股息率,每股收益,每股净资产,每股公积金,每股未分配利润,净利润同比增长,总股本,预案公告日,股权登记日,除权除息日,方案进度,最新公告日期
1992-12-31,1993-07-24,1.0,1.0,0.0,,10送1.00,,,4.6298589248,,0.253618431028,,112904280,,1993-07-30,1993-08-02,实施分配,1993-07-24
1993-12-31,1994-05-07,3.0,3.0,,1.0,"10送3.00派1.00元(含税,扣税后1.00元)",0.00807102502,0.478,4.82,3.308421911103,0.409572820938,,154540299,,1994-05-13,1994-05-16,实施分配,1994-05-07
1994-12-31,1995-05-05,0.0,0.0,0.0,2.5,"10派2.50元(含税,扣税后0.00元)",0.015451174289,,3.99,2.489292436989,0.358285981565,18.872667697792,200902389,,1995-05-12,1995-05-15,实施分配,1995-05-05
1995-12-31,1996-07-04,1.0,1.0,,1.5,10送1.00派1.50元(含税),0.009907529723,,3.91,2.489630319628,0.084608238133,17.04571973719,200902389,,1996-07-10,1996-07-11,实施分配,1996-07-04
1996-12-31,1997-06-03,1.0,1.0,,1.0,10送1.00派1.00元(含税),0.006688963211,,3.95,2.263461024003,0.298349388786,5.399767686939,220992628,,1997-06-06,1997-06-09,实施分配,1997-06-03
1997-12-31,1998-06-30,4.0,3.0,1.0,1.0,"10送3.00转1.00派1.00元(含税,扣税后0.90元)",0.007598784195,0.532,4.295,2.540647333777,0.34504627477,49.438750813406,306197092,,1998-07-03,1998-07-06,实施分配,1998-06-30
1998-12-31,1999-06-16,0.0,0.0,0.0,1.5,"10派1.50元(含税,扣税后1.25元)",0.015657620042,0.331,3.25,1.744081697473,0.110238424472,7.043908075327,428675930,,1999-06-21,1999-06-22,实施分配,1999-06-16
1999-12-31,2000-07-04,0.0,0.0,0.0,1.0,"10派1.00元(含税,扣税后0.85元)",0.007806401249,0.22,3.33,1.744497067333,0.133908987117,-31.699495912603,465333455,,2000-07-11,2000-07-12,实施分配,2000-07-04
2000-12-31,2001-07-11,0.0,0.0,0.0,1.0,"10派1.00元(含税,扣税后0.85元)",0.008230452675,0.23,3.64,1.976029802585,0.175111822618,8.818895172849,465333455,,2001-07-17,2001-07-18,实施分配,2001-07-11
2001-12-31,2002-05-28,0.0,0.0,0.0,0.8,"10派0.80元(含税,扣税后0.64元)",0.008483563097,0.21,3.65,1.976029802585,0.088924152316,2.618303610165,465333455,,2002-06-03,2002-06-04,实施分配,2002-05-28
2002-12-31,2003-05-28,0.0,0.0,0.0,0.8,"10派0.80元(含税,扣税后0.64元)",0.010309278351,0.2,3.692,1.976029802585,0.172444330077,-5.107899584993,465333455,,2003-06-03,2003-06-04,实施分配,2003-05-28
2003-12-31,2004-03-29,0.0,0.0,0.0,0.8,"10派0.80元(含税,扣税后0.64元)",0.014705882353,0.108,3.8,1.976029802585,0.273057285748,-46.844220895521,465333455,,2004-06-30,2004-07-01,实施分配,2004-06-25
2004-12-31,2005-03-26,0.0,0.0,0.0,1.2,"10派1.20元(含税,扣税后1.08元)",0.025531914894,0.155,3.879,1.979137078335,0.299998609621,44.026602557582,465333455,,2005-06-08,2005-06-09,实施分配,2005-06-03
2005-12-31,2006-01-25,0.0,0.0,0.0,1.2,"10派1.20元(含税,扣税后1.08元)",0.016666666667,0.23,3.999,1.990018411464,0.215440039788,48.039423672959,465333455,,2006-03-15,2006-03-16,实施分配,2006-03-09
2006-12-31,2007-04-21,3.0,0.0,3.0,0.6,"10转3.00派0.60元(含税,扣税后0.54元)",0.001341381623,0.387,4.891,2.667948342678,0.830654346161,119.099852937542,465333455,2007-04-21,2007-06-15,2007-06-18,实施分配,2007-06-11
2007-12-31,2008-03-05,2.0,2.0,0.0,1.0,"10送2.00派1.00元(含税,扣税后0.70元)",0.005449591281,1.257,5.23,1.913815518186,1.80326095352,224.544481508108,604933492,2008-03-05,2008-08-07,2008-08-08,实施分配,2008-07-31
2008-12-31,2009-04-01,1.0,0.0,1.0,0.7,"10转1.00派0.70元(含税,扣税后0.63元)",0.003711558855,0.453,4.357,1.225811903468,1.654132546651,-56.779710883558,725920190,2009-04-01,2009-06-11,2009-06-12,实施分配,2009-06-08
2009-12-31,2010-04-09,8.0,5.0,3.0,0.8,"10送5.00转3.00派0.80元(含税,扣税后0.22元)",0.003223207091,0.603,4.993,1.518809576398,1.996802700383,46.543413592575,798512209,2010-04-09,2010-07-26,2010-07-27,实施分配,2010-07-20
2010-12-31,2011-04-18,0.0,0.0,0.0,0.5,"10派0.50元(含税,扣税后0.45元)",0.004582951421,0.468,3.179,0.658452856697,1.229275399717,39.72428740952,1437321976,2011-04-18,2011-07-01,2011-07-04,实施分配,2011-06-28
2011-12-31,2012-03-28,0.0,0.0,0.0,0.7,"10派0.70元(含税,扣税后0.63元)",0.00845410628,0.595,3.542,0.474645411294,1.743417718982,27.089666602026,1437321976,2012-03-28,2012-06-08,2012-06-11,实施分配,2012-06-05
2012-12-31,2013-04-18,,,,2.03,"10派2.03元(含税,扣税后1.827元)",0.030992366412,0.673,4.054793749511,0.384712818556,2.288811120613,13.204489250281,1437321976,2013-04-18,2013-06-24,2013-06-25,实施分配,2013-06-19
