报告期,业绩披露日期,送转股份-送转总比例,送转股份-送股比例,送转股份-转股比例,现金分红-现金分红比例,现金分红-现金分红比例描述,现金分红-股息率,每股收益,每股净资产,每股公积金,每股未分配利润,净利润同比增长,总股本,预案公告日,股权登记日,除权除息日,方案进度,最新公告日期
2015-06-30,2015-08-21,10.0,,10.0,5.0,"10转10.00派5.00元(含税,扣税后4.50元)",0.006264879088,0.6,8.772729957188,5.5194565615,2.146577117875,30.271546193774,160000000,2015-08-21,2015-11-05,2015-11-06,实施分配,2015-11-02
2016-12-31,2017-04-25,,,,3.0,"10派3.00元(含税,扣税后2.70元)",0.009699321048,0.66,8.168049771056,5.534513568932,1.540807317074,27.257139576404,362694658,2017-04-25,2017-06-08,2017-06-09,实施分配,2017-06-05
2017-12-31,2018-03-26,,,,3.0,"10派3.00元(含税,扣税后2.70元)",0.004998333889,0.864,8.73242302397,5.534513568932,2.0551219375,40.025037800301,362694658,2018-03-26,2018-06-13,2018-06-14,实施分配,2018-06-07
2018-12-31,2019-04-10,,,,3.0,"10派3.00元(含税,扣税后2.70元)",0.005094243505,1.144,10.771486828955,6.839538542016,2.760400014218,32.825956321434,376806006,2019-04-10,2019-06-05,2019-06-06,实施分配,2019-05-31
2019-12-31,2020-04-09,4.0,,4.0,3.0,"10转4.00派3.00元(含税,扣税后2.70元)",0.00318336163,1.443,11.897704904812,7.00521421958,3.843323254914,30.579223682057,378922506,2020-04-09,2020-05-15,2020-05-18,实施分配,2020-05-12
2020-12-31,2021-04-28,3.0,,3.0,3.0,"10转3.00派3.00元(含税,扣税后2.70元)",0.003601440576,1.455,9.883023165719,4.881170064638,3.941326443212,41.291515013648,552896415,2021-04-28,2021-06-04,2021-06-07,实施分配,2021-05-31
2021-12-31,2022-04-29,,,,3.0,"10派3.00元(含税,扣税后2.70元)",0.005927682276,1.25,10.408551510678,5.548742736273,3.747508315537,19.415918114235,718609730,2022-04-29,2022-06-27,2022-06-28,实施分配,2022-06-22
2022-12-31,2023-04-28,4.0,,4.0,4.0,"10转4.00派4.00元(含税,扣税后3.60元)",0.008303923604,1.76,11.855369379173,5.648707545769,5.154489007079,42.542175570228,721704930,2023-04-28,2023-06-06,2023-06-07,实施分配,2023-05-31
2023-12-31,2024-04-29,2.0,,2.0,5.0,"10转2股派5.00元(含税,扣税后4.50元)",0.011363636364,1.4,9.701789512976,3.801924294554,4.724262679298,11.898803354819,1010579797,2024-04-29,2024-06-06,2024-06-07,实施分配,2024-05-31
2024-06-30,2024-07-16,,,,2.5,"10派2.50元(含税,扣税后2.25元)",0.010725010725,0.66,8.237606697065,3.008194424692,4.178861289346,13.126868676322,1212456645,2024-08-30,2024-10-14,2024-10-15,实施分配,2024-10-09
2024-12-31,2025-04-29,,,,4.0,"10派4.00元(含税,扣税后3.60元)",0.016333197223,1.26,8.663673397166,3.010911055163,4.426373245258,8.257286233087,1212416854,2025-04-29,2025-06-17,2025-06-18,实施分配,2025-06-12
2025-06-30,2025-08-29,,,,3.0,"10派3.00元(含税,扣税后2.70元)",0.011609907121,0.73,9.017035611681,3.011458279786,4.752291865979,10.320405715736,1212417289,2025-08-29,2025-09-16,2025-09-17,实施分配,2025-09-10
2025-12-31,2026-04-23,,,,4.0,"10派4.00元(含税,扣税后3.60元)",0.02079002079,1.38,9.413397275427,3.011025669777,5.062944097067,9.806848360316,1212392486,2026-04-23,2026-06-24,2026-06-25,实施分配,2026-06-16
2026-06-30,2026-08-28,,,,3.0,10派3.00元(含税),0.013049151805,0.79,9.811963538373,3.011038787533,5.461497389798,9.514431760599,1212392486,2026-08-28,,,董事会决议通过,2026-08-28
