报告期,业绩披露日期,送转股份-送转总比例,送转股份-送股比例,送转股份-转股比例,现金分红-现金分红比例,现金分红-现金分红比例描述,现金分红-股息率,每股收益,每股净资产,每股公积金,每股未分配利润,净利润同比增长,总股本,预案公告日,股权登记日,除权除息日,方案进度,最新公告日期
1996-12-31,1997-04-28,3.5,3.5,0.0,,10送3.50,,,2.56,0.904028776069,0.469093737457,61.576833052821,86500000,,1997-05-05,1997-05-06,实施分配,1997-04-28
1998-12-31,1999-03-25,3.0,2.0,1.0,,10送2.00转1.00,,0.46,2.56,0.66425595487,0.62697712781,110.073465065109,116775000,,1999-03-30,1999-03-31,实施分配,1999-03-25
2001-06-30,2001-12-18,0.0,0.0,0.0,1.0,"10派1.00元(含税,扣税后0.80元)",0.01,0.11,3.009,1.487975367384,0.394883217803,-61.864724081144,171081300,,2001-12-25,2001-12-26,实施分配,2001-12-18
2002-12-31,2003-08-11,0.0,0.0,0.0,0.55,"10派0.55元(含税,扣税后0.44元)",0.006781750925,0.203,3.23,1.488715762681,0.534413388781,9.167236080606,171081300,,2003-08-15,2003-08-18,实施分配,2003-08-11
2017-12-31,2018-04-20,4.0,,4.0,,10转4.00,,0.2037,4.923772520981,4.360391256813,-0.382652817159,862.658527367534,628654664,2018-04-20,2018-06-29,2018-07-02,实施分配,2018-06-25
2022-06-30,2022-08-25,,,,1.3,"10派1.30元(含税,扣税后1.17元)",0.009187279152,0.215,4.842257149032,3.247752775537,0.612795095745,19.485470373965,1075526842,2022-08-25,2022-10-18,2022-10-19,实施分配,2022-10-13
2022-12-31,2023-04-28,3.0,,3.0,,10转3.00,,0.5,5.008880879032,3.27552771132,0.765148352485,1.320701052535,1075006242,2023-04-28,2023-06-08,2023-06-09,实施分配,2023-06-02
2023-06-30,2023-08-23,,,,1.2,"10派1.20元(含税,扣税后1.08元)",0.013043478261,0.1732,4.054587159599,2.30541885233,0.762200816889,4.954528281397,1397378114,2023-08-23,2023-10-16,2023-10-17,实施分配,2023-10-10
2023-12-31,2024-04-26,,,,1.3,"10派1.30元(含税,扣税后1.17元)",0.01147396293,0.35,4.130237330345,2.321879466899,0.780061461403,-9.359328002749,1397378114,2024-04-26,2024-05-30,2024-05-31,实施分配,2024-05-24
2024-12-31,2025-04-25,,,,1.6,"10派1.60元(含税,扣税后1.44元)",0.013278008299,0.45,5.403535730363,2.690560468312,1.651265745782,17.467696864848,2278954380,2025-04-25,2025-06-18,2025-06-19,实施分配,2025-06-12
2025-12-31,2026-04-27,,,,2.3,"10派2.30元(含税,扣税后2.07元)",0.002566105099,0.58,4.266454786153,1.819453711904,1.350505721397,29.197482314905,2278604400,2026-04-27,2026-07-03,2026-07-06,实施分配,2026-06-27
