报告期,业绩披露日期,送转股份-送转总比例,送转股份-送股比例,送转股份-转股比例,现金分红-现金分红比例,现金分红-现金分红比例描述,现金分红-股息率,每股收益,每股净资产,每股公积金,每股未分配利润,净利润同比增长,总股本,预案公告日,股权登记日,除权除息日,方案进度,最新公告日期
2010-12-31,2011-03-18,5.0,0.0,5.0,3.0,"10转5.00派3.00元(含税,扣税后2.70元)",0.006242197253,0.82,9.43,7.155411044879,1.205768981013,56.201364314612,173800000,2011-03-18,2011-05-25,2011-05-26,实施分配,2011-05-20
2011-12-31,2012-03-29,4.0,0.0,4.0,2.0,"10转4.00派2.00元(含税,扣税后1.80元)",0.005714285714,0.99,7.06,4.436940696586,1.569982164672,122.128099249752,260700000,2012-03-29,2012-06-07,2012-06-08,实施分配,2012-06-02
2012-12-31,2013-04-03,5.0,,5.0,1.0,"10转5.00派1.00元(含税,扣税后0.90元)",0.003089280198,0.72,5.621877159927,2.879304762508,1.649233228122,2.29807022387,364980000,2013-04-03,2013-06-20,2013-06-21,实施分配,2013-06-15
2013-12-31,2014-03-04,4.0,,4.0,0.7,"10转4.00派0.70元(含税,扣税后0.63元)",0.001776649746,0.62,4.233176989004,1.540308821196,1.606643929311,29.147184771126,547470000,2014-03-04,2014-05-20,2014-05-21,实施分配,2014-05-15
2014-12-31,2015-04-15,5.0,,5.0,0.8,"10转5.00派0.80元(含税,扣税后0.72元)",0.00150801131,0.8,5.519788065318,2.705534811782,1.744465282517,85.429951119032,831931887,2015-04-15,2015-06-18,2015-06-19,实施分配,2015-06-12
2015-12-31,2016-04-22,5.0,,5.0,0.9,"10转5.00派0.90元(含税,扣税后0.81元)",0.00306122449,0.86,4.395697559142,1.514264413162,1.905488179478,71.179305041899,1257476660,2016-04-22,2016-06-08,2016-06-13,实施分配,2016-06-03
2016-12-31,2017-04-20,5.0,0.0,5.0,0.8,"10转5.00派0.80元(含税,扣税后0.72元)",0.00275862069,0.6,5.307438532596,2.668474509209,1.580427266292,7.23452348173,2120058632,2017-04-20,2017-07-05,2017-07-06,实施分配,2017-06-28
2017-12-31,2018-04-20,3.0,,3.0,0.6,"10转3.00派0.60元(含税,扣税后0.54元)",0.002446982055,0.53,4.077666355046,1.430077433904,1.521410818586,46.175456735695,3172962197,2018-04-20,2018-07-16,2018-07-17,实施分配,2018-07-10
2018-12-31,2019-04-16,3.0,,3.0,0.5,"10转3.00派0.50元(含税,扣税后0.45元)",0.001956181534,0.66,3.766558595438,0.873821686469,1.782935649179,61.048296046641,4114616722,2019-04-16,2019-07-04,2019-07-05,实施分配,2019-06-28
2019-12-31,2020-04-21,2.999711,,2.999711,1.199884,"10转2.999711派1.199884元(含税,扣税后1.079896元)",0.002170949882,0.88,3.794468568655,0.496296880098,2.199473424884,73.134751957998,5372327958,2020-04-21,2020-06-16,2020-06-17,实施分配,2020-06-10
2020-12-31,2021-04-21,,,,1.099999,"10派1.099999元(含税,扣税后0.989999元)",0.002427182259,1.03,3.939325742694,0.270023166393,2.570963606155,53.282513212804,7035428828,2021-04-21,2021-07-07,2021-07-08,实施分配,2021-06-30
2021-12-31,2022-04-28,,,,1.09982,"10派1.09982元(含税,扣税后0.989838元)",0.003292874251,1.01,4.930326689721,0.385745817156,3.409784648508,-2.144393671335,7085454576,2022-04-28,2022-07-12,2022-07-13,实施分配,2022-07-07
2022-12-31,2023-04-28,,,,1.299661,"10派1.299661元(含税,扣税后1.169695元)",0.004537922486,1.29,6.312134410291,0.514461106944,4.547722778217,29.595904522777,7132251351,2023-04-28,2023-06-14,2023-06-15,实施分配,2023-06-09
2023-12-31,2024-04-25,,,,2.989461,"10派2.989461元(含税,扣税后2.690515元)",0.007277168939,1.54,7.803802852439,0.701150908117,5.879404437464,19.529972441601,7203315644,2024-04-25,2024-07-10,2024-07-11,实施分配,2024-07-05
2024-12-31,2025-04-26,,,,1.998725,"10派1.998725元(含税,扣税后1.798852元)",0.005589275727,1.86,9.507372324656,1.042806171182,7.33799726974,22.031132625196,7252015767,2025-04-26,2025-07-11,2025-07-14,实施分配,2025-07-08
2025-09-30,2025-10-31,,,,1.599147,"10派1.599147元(含税,扣税后1.439232元)",0.003126387097,1.59,10.968750040643,1.249060766847,8.693955241054,26.923955326297,7285984543,2025-10-31,2026-02-11,2026-02-12,实施分配,2026-02-06
2025-12-31,2026-04-15,,,,1.390814,"10派1.390814元(含税,扣税后1.251733元)",0.00239588975,2.29,11.585503268386,1.365208461757,9.145605856276,24.197240775692,7725277765,2026-04-15,2026-07-17,2026-07-20,实施分配,2026-07-11
2026-06-30,2026-04-15,,,,1.1,10派1.10元(含税),0.001923749563,1.0774,12.724353644221,1.82718514659,10.039951100728,18.036983301735,7737822295,2026-08-25,,,董事会决议通过,2026-08-25
