报告期,业绩披露日期,送转股份-送转总比例,送转股份-送股比例,送转股份-转股比例,现金分红-现金分红比例,现金分红-现金分红比例描述,现金分红-股息率,每股收益,每股净资产,每股公积金,每股未分配利润,净利润同比增长,总股本,预案公告日,股权登记日,除权除息日,方案进度,最新公告日期
2013-12-31,2014-04-22,,,,5.0,"10派5.00元(含税,扣税后4.50元)",0.008231807705,2.1,6.8907,0.050437010652,5.154366496957,8.710692523331,53236988,2014-04-22,2014-07-24,2014-07-25,实施分配,2014-07-17
2014-12-31,2015-03-19,12.0,,12.0,15.0,"10转12.00派15.00元(含税,扣税后13.50元)",0.008445945946,1.63,11.6434,4.457330540188,5.40019277349,-11.079597082936,53236988,2015-04-08,2015-06-18,2015-06-19,实施分配,2015-06-12
2015-12-31,2016-03-30,,,,5.0,"10派5.00元(含税,扣税后4.50元)",0.012919896641,0.84,5.458577727568,1.480604803702,2.522605470651,14.098938726044,117121373,2016-03-30,2016-06-08,2016-06-13,实施分配,2016-06-01
2016-12-31,2017-04-26,15.0,0.0,15.0,10.0,"10转15.00派10.00元(含税,扣税后9.00元)",0.023201856148,0.91,8.255286240037,4.055068369564,2.675242271978,10.88379467777,125176490,2017-04-26,2017-08-01,2017-08-02,实施分配,2017-07-27
2017-12-31,2018-04-25,8.0,,8.0,5.0,"10转8.00派5.00元(含税,扣税后4.50元)",0.035971223022,0.44,3.370004784322,1.050469847099,1.060615328657,25.79844025066,313418807,2018-04-25,2018-06-11,2018-06-12,实施分配,2018-06-04
2018-12-31,2019-04-26,,,,2.0,"10派2.00元(含税,扣税后1.80元)",0.032679738562,0.24,1.808120463663,0.162958822344,0.530256315107,0.461320344406,564569415,2019-04-26,2019-07-09,2019-07-10,实施分配,2019-07-02
2019-12-31,2020-04-10,,,,0.35,"10派0.35元(含税,扣税后0.315元)",0.005443234837,0.17,1.717054964269,0.158936653414,0.487456472239,-28.960686949964,564569415,2020-04-10,2020-05-21,2020-05-22,实施分配,2020-05-15
2020-12-31,2021-04-28,,,,0.25,"10派0.25元(含税,扣税后0.225元)",0.00176056338,0.11,1.803686090859,0.157361208736,0.508071903807,-34.327563210995,564570157,2021-04-28,2021-06-29,2021-06-30,实施分配,2021-06-23
2021-12-31,2022-04-25,,,,0.5,"10派0.50元(含税,扣税后0.45元)",0.003217503218,0.19,2.230831164407,0.412559731465,0.632503815711,67.947197716632,580402816,2022-04-25,2022-06-22,2022-06-23,实施分配,2022-06-16
2022-12-31,2023-04-27,,,,3.0,"10派3.00元(含税,扣税后2.70元)",0.025929127053,0.38,3.764841520251,1.662838845523,0.858822395808,110.301294506684,626552650,2023-04-27,2023-06-14,2023-06-15,实施分配,2023-06-08
2023-12-31,2024-04-25,,,,1.0,"10派1.00元(含税,扣税后0.90元)",0.018484288355,0.21,3.547947042718,1.700342736538,0.735373939451,-42.869578469285,628490272,2024-04-25,2024-07-10,2024-07-11,实施分配,2024-07-03
