报告期,业绩披露日期,送转股份-送转总比例,送转股份-送股比例,送转股份-转股比例,现金分红-现金分红比例,现金分红-现金分红比例描述,现金分红-股息率,每股收益,每股净资产,每股公积金,每股未分配利润,净利润同比增长,总股本,预案公告日,股权登记日,除权除息日,方案进度,最新公告日期
2018-12-31,2019-04-23,,,,2.0,"10派2.00元(含税,扣税后1.80元)",0.012970168612,0.21,5.324476943521,2.970985397534,0.76135465291,-34.178817781295,3103405351,2019-04-23,2019-06-21,2019-06-24,实施分配,2019-06-17
2019-12-31,2020-04-21,,,,1.1,"10派1.10元(含税,扣税后0.99元)",0.007422402159,0.32,5.451886776695,2.970956473958,0.720703055877,69.398565612401,3103405351,2020-04-21,2020-08-04,2020-08-05,实施分配,2020-07-29
2020-12-31,2021-04-13,,,,1.0,"10派1.00元(含税,扣税后0.90元)",0.010438413361,0.48,5.824473421535,2.970956473958,0.956354002507,51.349647042283,3103405351,2021-04-13,2021-07-27,2021-07-28,实施分配,2021-07-21
2021-12-31,2022-04-12,,,,1.5,"10派1.50元(含税,扣税后1.35元)",0.018987341772,0.57,6.312755329251,2.970956473958,1.269476324152,17.578727309375,3103405351,2022-04-12,2022-05-24,2022-05-25,实施分配,2022-05-19
2022-12-31,2023-04-18,,,,1.0,"10派1.00元(含税,扣税后0.90元)",0.012150668287,0.26,6.832244680875,3.926768279225,1.021494260887,-49.09271579905,4034426956,2023-04-18,2023-07-21,2023-07-24,实施分配,2023-07-18
2023-12-31,2024-04-23,,,,1.15,"10派1.15元(含税,扣税后1.035元)",0.016886930984,0.36,7.086386402545,3.926768279225,1.176628191692,59.997265880216,4034426956,2024-04-23,2024-08-05,2024-08-06,实施分配,2024-07-30
2024-06-30,2024-10-28,,,,0.38,"10派0.38元(含税,扣税后0.342元)",0.004486422668,0.18,7.227684203176,3.926768279225,1.251205886339,-18.879410021693,4034426956,2024-08-27,2024-12-19,2024-12-20,实施分配,2024-12-13
2024-12-31,2025-04-29,,,,0.92,"10派0.92元(含税,扣税后0.828元)",0.010302351624,0.39,7.435187138974,3.926768279225,1.307535269849,9.818243236857,4034426956,2025-04-29,2025-07-21,2025-07-22,实施分配,2025-07-15
2025-06-30,2025-10-23,,,,0.76,"10派0.76元(含税,扣税后0.684元)",0.007569721116,0.34,7.715474199752,3.926768279225,1.561187191255,91.921695407492,4034426956,2025-08-26,2025-12-18,2025-12-19,实施分配,2025-12-13
2025-12-31,2026-04-21,,,,1.2,10派1.20元(含税),0.014510278114,0.58,7.901065647738,3.926768279225,1.566989532168,48.863194372449,4034426956,2026-04-21,2026-07-20,2026-07-21,实施分配,2026-07-14
2026-06-30,2026-04-21,,,,,分红金额上限不超过相应期间归属于公司股东的净利润,,0.35,8.003387487289,3.926768279225,1.802298295198,0.689517150178,4034426956,2026-08-27,,,预披露,2026-04-21
