报告期,业绩披露日期,送转股份-送转总比例,送转股份-送股比例,送转股份-转股比例,现金分红-现金分红比例,现金分红-现金分红比例描述,现金分红-股息率,每股收益,每股净资产,每股公积金,每股未分配利润,净利润同比增长,总股本,预案公告日,股权登记日,除权除息日,方案进度,最新公告日期
2002-12-31,2003-01-28,,,,1.2,10派1.20元(含税),0.031914893617,1.4,2.78,0.071542428504,1.286734991842,116.435222979636,,,,,股东大会决议通过,2003-01-28
2003-12-31,2004-03-30,5.0,0.0,5.0,3.5,"10转5.00派3.50元(含税,扣税后2.80元)",0.021511985249,0.63,5.65,3.085844584458,1.264415916352,-40.651257327705,83325000.0,,2004-05-19,2004-05-20,实施分配,2004-05-15
2004-12-31,2005-04-16,0.0,0.0,0.0,2.0,"10派2.00元(含税,扣税后1.80元)",0.049751243781,0.1,3.64,1.723896389639,0.698224816642,-71.795498959047,124987500.0,,2005-06-22,2005-06-23,实施分配,2005-06-17
2005-12-31,2006-03-21,5.0,0.0,5.0,1.5,"10转5.00派1.50元(含税,扣税后1.35元)",0.025597269625,0.173,3.56,1.723896389639,0.602888312671,66.167436596129,124987500.0,,2006-05-19,2006-05-22,实施分配,2006-05-16
2006-12-31,2007-03-06,0.0,0.0,0.0,1.0,"10派1.00元(含税,扣税后0.90元)",0.007776049767,0.17,2.41,0.81129046238,0.47077176795,44.101195338285,187481250.0,2007-03-06,2007-05-18,2007-05-21,实施分配,2007-05-15
2007-12-31,2008-03-25,0.0,0.0,0.0,1.0,"10派1.00元(含税,扣税后0.90元)",0.013755158184,0.21,2.57,0.810484020029,0.559840094463,26.770461944251,187481250.0,2008-03-25,2008-05-16,2008-05-19,实施分配,2008-05-13
2008-12-31,2009-03-21,0.0,0.0,0.0,1.0,"10派1.00元(含税,扣税后0.90元)",0.014992503748,0.12,2.59,0.810484020029,0.558861461506,-42.679837387982,187481250.0,2009-03-21,2009-05-22,2009-05-25,实施分配,2009-05-19
2011-12-31,2012-03-27,0.0,0.0,0.0,3.7,"10派3.70元(含税,扣税后3.33元)",0.032173913043,1.24,6.57,3.6847555176,1.643111044888,-29.047902387731,405740597.0,2012-03-27,2012-05-23,2012-05-24,实施分配,2012-05-19
2012-12-31,2013-04-26,,,,3.5,"10派3.50元(含税,扣税后3.15元)",0.029787234043,0.41,6.609647736014,3.6847555176,1.675269343013,-66.751006019901,405740597.0,2013-04-26,2013-05-29,2013-05-30,实施分配,2013-05-24
2013-12-31,2014-03-18,,,,3.0,"10派3.00元(含税,扣税后2.70元)",0.026905829596,0.52,7.391810259239,4.795193149278,1.412575519852,47.702588594996,555740597.0,2014-03-18,2014-04-30,2014-05-05,实施分配,2014-04-25
