报告期,业绩披露日期,送转股份-送转总比例,送转股份-送股比例,送转股份-转股比例,现金分红-现金分红比例,现金分红-现金分红比例描述,现金分红-股息率,每股收益,每股净资产,每股公积金,每股未分配利润,净利润同比增长,总股本,预案公告日,股权登记日,除权除息日,方案进度,最新公告日期
1996-12-31,1997-05-08,3.5,2.5,1.0,,10送2.50转1.00,,,3.06,1.622442811139,0.354056925027,139.464464553896,56020000,,1997-05-20,1997-05-21,实施分配,1997-05-08
1997-12-31,1998-05-15,1.5,1.5,0.0,,10送1.50,,0.31,2.55,1.128485147897,0.301500462004,-14.429381939202,75627000,,1998-05-21,1998-05-22,实施分配,1998-05-15
1998-06-30,1998-09-17,5.0,1.0,4.0,,10送1.00转4.00,,,2.33,0.981291432954,0.247546673405,-21.155267275535,86971050,,1998-09-22,1998-09-23,实施分配,1998-09-17
1998-12-31,1999-07-05,2.0,1.0,1.0,,10送1.00转1.00,,0.174,1.62,0.387527621969,0.129799764558,7.121818163735,130456575,,1999-07-09,1999-07-12,实施分配,1999-07-05
2000-12-31,2001-03-29,8.0,2.0,6.0,0.5,"10送2.00转6.00派0.50元(含税,扣税后0.00元)",0.00148456057,0.2242,2.049,0.702016456687,0.207634772144,99.915321138209,170234140,,2001-04-03,2001-04-04,实施分配,2001-03-29
2013-12-31,2014-04-10,,,,0.28,"10派0.28元(含税,扣税后0.252元)",0.003452527744,0.0916,1.421163831474,0.20321952978,0.102998134184,168.714976574688,306421452,2014-04-10,2014-07-03,2014-07-04,实施分配,2014-06-30
2016-12-31,2017-04-29,,,,0.35,"10派0.35元(含税,扣税后0.315元)",0.003184713376,0.0711,1.432652084326,0.202571892356,0.103453057784,207.276886194917,306421452,2017-04-29,2017-07-11,2017-07-12,实施分配,2017-07-06
2017-12-31,2018-04-11,,,,1.2,"10派1.20元(含税,扣税后1.08元)",0.021201413428,0.2449,1.642739165892,0.202571892356,0.28883095799,244.456178546389,306421452,2018-04-11,2018-06-21,2018-06-22,实施分配,2018-06-15
2020-12-31,2021-04-24,,,,1.7,"10派1.70元(含税,扣税后1.53元)",0.00988372093,0.2242,2.811455143582,1.461566866661,0.24598385238,4203.27353857573,1167842884,2021-04-24,2021-06-18,2021-06-21,实施分配,2021-06-15
2021-12-31,2022-03-15,,,,10.0,"10派10.00元(含税,扣税后9.00元)",0.080775444265,2.1108,5.263926305767,2.052338338365,1.946217299004,938.446430871155,1167842884,2022-03-15,2022-05-10,2022-05-11,实施分配,2022-05-05
2022-12-31,2023-04-08,,,,2.0,"10派2.00元(含税,扣税后1.80元)",0.030165912519,0.4326,4.69228161445,2.047170776801,1.342525870612,-78.96717402312,1167842884,2023-04-08,2023-06-19,2023-06-20,实施分配,2023-06-14
2024-12-31,2025-04-16,,,,0.5,"10派0.50元(含税,扣税后0.45元)",0.00625,0.1849,4.612298086521,2.041235135727,1.323145980149,1093.84284782632,1167842884,2025-04-16,2025-07-15,2025-07-16,实施分配,2025-07-10
2025-12-31,2026-04-18,,,,0.4,"10派0.40元(含税,扣税后0.36元)",0.005908419498,0.0767,4.636951236542,2.041235135727,1.343114187259,-58.620779109086,1167842884,2026-04-18,2026-08-18,2026-08-19,实施分配,2026-08-13
