报告期,业绩披露日期,送转股份-送转总比例,送转股份-送股比例,送转股份-转股比例,现金分红-现金分红比例,现金分红-现金分红比例描述,现金分红-股息率,每股收益,每股净资产,每股公积金,每股未分配利润,净利润同比增长,总股本,预案公告日,股权登记日,除权除息日,方案进度,最新公告日期
2016-12-31,2017-03-28,,,,2.0,"10派2.00元(含税,扣税后1.80元)",0.003115264798,1.29,4.226887265684,0.108615863368,2.626721310526,59.009558032069,126680000,2017-03-28,2017-06-07,2017-06-08,实施分配,2017-06-01
2017-12-31,2017-12-02,4.0,4.0,,6.0,"10送4.00派6.00元(含税,扣税后5.00元)",0.01639792293,3.21,8.235433631894,2.582721006301,4.511988058421,211.37799040835,128550000,2018-04-20,2018-06-14,2018-06-15,实施分配,2018-06-08
2018-12-31,2019-03-23,,,,4.7,"10派4.70元(含税,扣税后4.23元)",0.025824175824,1.17,6.956974931267,1.755297292165,3.698737591738,-47.834992533942,177352000,2019-03-23,2019-04-26,2019-04-29,实施分配,2019-04-23
2019-12-31,2020-04-07,4.0,,4.0,4.3,"10转4.00派4.30元(含税,扣税后3.87元)",0.025234741784,1.4,7.892765991024,1.755297292165,4.633686427105,19.809270475817,177354439,2020-04-07,2020-05-18,2020-05-19,实施分配,2020-05-13
2020-12-31,2021-03-31,,,,7.0,"10派7.00元(含税,扣税后6.30元)",0.050541516245,0.93,6.37023701701,1.158289156063,3.779822225834,-6.923605310141,256195965,2021-03-31,2021-05-14,2021-05-17,实施分配,2021-05-11
2021-12-31,2022-03-31,,,,3.5,"10派3.50元(含税,扣税后3.15元)",0.025510204082,1.1,6.987534301748,1.528972890658,3.9498377683,22.636330574258,264457481,2022-03-31,2022-06-10,2022-06-13,实施分配,2022-06-06
2022-12-31,2023-04-22,,,,4.6,"10派4.60元(含税,扣税后4.14元)",0.029947916667,0.63,7.147877622448,2.037973950419,3.977869921481,-40.886078702057,278431276,2023-04-22,2023-06-15,2023-06-16,实施分配,2023-06-09
2023-12-31,2024-02-28,,,,4.9,"10派4.90元(含税,扣税后4.41元)",0.040630182421,1.0,7.684279842829,2.049376417504,4.502748090017,60.989317286634,278432265,2024-02-28,2024-05-09,2024-05-10,实施分配,2024-05-06
2024-12-31,2025-03-26,,,,5.0,"10派5.00元(含税,扣税后4.50元)",0.041254125413,1.07,8.201551401823,1.873224346122,5.162639301306,5.791270058387,272612928,2025-03-26,2025-05-14,2025-05-15,实施分配,2025-05-09
2025-06-30,2025-08-30,,,,6.0,"10派6.00元(含税,扣税后5.40元)",0.04329004329,0.44,7.837592428393,1.873560898539,5.10327831417,-34.572147261422,272624718,2025-08-30,2025-10-15,2025-10-16,实施分配,2025-10-10
2025-09-30,2025-12-31,,,,3.8,"10派3.80元(含税,扣税后3.42元)",0.025727826676,0.65,7.442510507246,1.873638335465,4.7410977655,-31.298062987111,268564727,2025-10-31,2026-02-06,2026-02-09,实施分配,2026-02-03
2025-12-31,2026-04-01,,,,11.0,"10派11.00元(含税,扣税后9.90元)",0.065476190476,0.86,7.819726772104,1.589155667928,5.097494667079,-21.860554828682,312728378,2026-04-01,2026-06-08,2026-06-09,实施分配,2026-06-03
2026-06-30,2026-08-26,,,,6.0,"10派6.00元(含税,扣税后5.40元)",0.04,0.67,7.868430076691,2.917593464671,3.493942463482,65.536752074602,312728378,2026-08-26,2026-09-07,2026-09-08,实施分配,2026-09-02
