报告期,业绩披露日期,送转股份-送转总比例,送转股份-送股比例,送转股份-转股比例,现金分红-现金分红比例,现金分红-现金分红比例描述,现金分红-股息率,每股收益,每股净资产,每股公积金,每股未分配利润,净利润同比增长,总股本,预案公告日,股权登记日,除权除息日,方案进度,最新公告日期
1993-12-31,1994-09-10,4.0,4.0,0.0,,10送4.00,,,3.361,1.839683595358,0.521160028805,,73250000,,1994-09-16,1994-09-19,实施分配,1994-09-10
1995-12-31,1996-05-03,3.0,3.0,0.0,2.0,"10送3.00派2.00元(含税,扣税后0.00元)",0.016260162602,,3.07,1.681737421723,0.106304758241,5.60488523096,124525000,,1996-05-08,1996-05-09,实施分配,1996-05-03
1996-12-31,1997-04-24,0.0,0.0,0.0,,不分配不转增,,,3.16,1.602075908151,0.306693637422,23.437621118615,161882500,,1996-09-03,1996-09-04,实施分配,1997-04-24
1997-12-31,1998-05-06,8.0,4.0,4.0,,10送4.00转4.00,,0.36,3.52,1.602075908151,0.567442460149,13.114502253335,258580660,,1998-05-11,1998-05-12,实施分配,1998-05-06
2000-12-31,2001-04-24,0.0,0.0,0.0,0.4,"10派0.40元(含税,扣税后0.32元)",0.004232804233,0.256,3.17,1.526076477147,0.379211407746,1.99009500469,545445188,,2001-04-30,2001-05-08,实施分配,2001-04-24
2007-12-31,2008-03-31,0.0,0.0,0.0,0.4,"10派0.40元(含税,扣税后0.36元)",0.008316008316,0.07,3.07,1.539239998685,0.231967262364,-27.201244322256,545445188,2008-03-31,2008-06-11,2008-06-12,实施分配,2008-06-05
2010-12-31,2011-03-29,3.0,3.0,,2.0,"10送3.00派2.00元(含税,扣税后1.50元)",0.011092623405,1.32,4.02,0.50492779005,2.010083641658,121.358601105467,545445188,2011-03-29,2011-05-19,2011-05-20,实施分配,2011-05-16
2011-12-31,2012-03-29,0.0,0.0,0.0,1.5,"10派1.50元(含税,扣税后1.35元)",0.012831479897,1.33,4.27,0.388405992017,2.346872406872,31.619439603935,709078745,2012-03-29,2012-05-18,2012-05-21,实施分配,2012-05-15
2012-12-31,2013-03-29,2.0,2.0,,1.5,"10送2.00派1.50元(含税,扣税后1.15元)",0.01185770751,1.57,5.689879194673,0.388405992017,3.594397923322,17.779125790342,709078745,2013-03-29,2013-06-13,2013-06-14,实施分配,2013-06-05
2013-12-31,2014-03-28,,,,1.5,"10派1.50元(含税,扣税后1.35元)",0.016094420601,1.52,6.135287786949,0.323671660014,4.054265295246,16.220997602485,850894494,2014-03-28,2014-06-27,2014-06-30,实施分配,2014-06-24
2014-12-31,2015-04-02,,,,1.5,"10派1.50元(含税,扣税后1.35元)",0.01040221914,1.25,7.407736808014,0.484223148599,5.161088231016,-17.547081206224,850894494,2015-04-02,2015-06-29,2015-06-30,实施分配,2015-06-24
2015-12-31,2016-03-26,,,,1.0,"10派1.00元(含税,扣税后0.90元)",0.011668611435,0.15,7.42717199518,0.449137928691,5.220418829364,-87.815977507934,850894494,2016-03-26,2016-06-24,2016-06-27,实施分配,2016-06-21
2016-12-31,2017-03-30,,,,1.0,"10派1.00元(含税,扣税后0.90元)",0.013315579228,0.13,7.712010996289,0.449137928691,5.24987623998,-15.149976689748,850894494,2017-03-30,2017-06-29,2017-06-30,实施分配,2017-06-26
2024-12-31,2025-03-29,,,,0.5,"10派0.50元(含税,扣税后0.45元)",0.009615384615,0.03,5.176367959022,0.368556236715,2.932563344851,-28.923726667513,850894494,2025-03-29,2025-06-05,2025-06-06,实施分配,2025-05-30
2025-09-30,2025-10-25,,,,0.3,"10派0.30元(含税,扣税后0.27元)",0.005253940455,0.09,5.071699717815,0.372115909202,2.971348844243,200.045209080579,850894494,2025-10-25,2025-11-12,2025-11-13,实施分配,2025-11-07
2025-12-31,2026-03-28,,,,0.2,"10派0.20元(含税,扣税后0.18元)",0.00464037123,0.04,4.996921502491,0.37103029703,2.896228858005,37.944998051192,850894494,2026-03-28,2026-07-15,2026-07-16,实施分配,2026-07-10
2026-06-30,2026-08-22,,,,0.3,"10派0.30元(含税,扣税后0.27元)",0.006451612903,0.07,5.050411596658,0.37389937458,2.945724386977,321.636794641688,850894494,2026-08-22,2026-09-09,2026-09-10,实施分配,2026-09-04
