报告期,业绩披露日期,送转股份-送转总比例,送转股份-送股比例,送转股份-转股比例,现金分红-现金分红比例,现金分红-现金分红比例描述,现金分红-股息率,每股收益,每股净资产,每股公积金,每股未分配利润,净利润同比增长,总股本,预案公告日,股权登记日,除权除息日,方案进度,最新公告日期
2007-12-31,2008-04-08,6.0,2.0,4.0,2.0,"10送2.00转4.00派2.00元(含税,扣税后1.60元)",0.002906976744,1.21,8.63,4.516208985501,2.646443977234,41.478322165237,67012400,2008-04-08,2008-05-28,2008-05-29,实施分配,2008-05-22
2008-12-31,2009-03-26,3.0,0.0,3.0,8.5,"10转3.00派8.50元(含税,扣税后7.65元)",0.022757697456,0.84,6.11,2.572630615938,2.161325379333,30.642051281695,107219840,2009-03-26,2009-05-22,2009-05-25,实施分配,2009-05-15
2009-12-31,2010-03-29,10.0,5.0,5.0,1.5,"10送5.00转5.00派1.50元(含税,扣税后0.85元)",0.003136107046,0.93,4.98,1.748177396876,1.848459763532,44.190619793017,139385792,2010-03-29,2010-05-17,2010-05-18,实施分配,2010-05-10
2010-12-31,2011-03-31,6.0,3.0,3.0,1.5,"10送3.00转3.00派1.50元(含税,扣税后1.05元)",0.003846153846,0.71,3.12,0.624088698438,1.2351993493,51.537428194042,278771584,2011-03-31,2011-05-09,2011-05-10,实施分配,2011-05-03
2011-12-31,2012-03-31,0.0,0.0,0.0,1.2,"10派1.20元(含税,扣税后1.08元)",0.005853658537,0.62,2.48,0.202555437154,1.050343210891,40.78103388126,446034534,2012-03-31,2012-06-15,2012-06-18,实施分配,2012-06-09
2012-12-31,2013-03-30,,,,0.5,"10派0.50元(含税,扣税后0.45元)",0.001725327812,0.75,3.106714212088,0.203187784648,1.603929681216,20.213742891721,446034534,2013-03-30,2013-06-05,2013-06-06,实施分配,2013-05-31
2013-12-31,2014-03-31,,,,0.5,"10派0.50元(含税,扣税后0.45元)",0.002997601918,0.53,3.584018667218,0.203187784648,2.027952769101,-29.445678347806,446034534,2014-03-31,2014-05-28,2014-05-29,实施分配,2014-05-22
2014-12-31,2015-03-31,,,,0.9,"10派0.90元(含税,扣税后0.81元)",0.002899484536,0.59,4.124031695694,0.203187784648,2.512658753122,11.892289561374,446034534,2015-03-31,2015-06-02,2015-06-03,实施分配,2015-05-27
2015-12-31,2016-03-31,,,,0.5,"10派0.50元(含税,扣税后0.45元)",0.002853881279,0.4,4.435510404806,0.203187784648,2.786412154782,-31.954263683405,446034534,2016-03-31,2016-06-07,2016-06-08,实施分配,2016-06-02
2016-12-31,2017-03-31,0.0,0.0,0.0,0.5,"10派0.50元(含税,扣税后0.45元)",0.003990422985,0.18,4.573463757898,0.203187784648,2.898775928615,-54.32029706215,446034534,2017-03-31,2017-07-20,2017-07-21,实施分配,2017-07-14
2018-12-31,2019-03-30,2.0,2.0,,1.0,"10送2.00派1.00元(含税,扣税后0.70元)",0.009017132552,0.33,4.717186224307,0.203221083482,3.007744774332,334.842633035815,446034534,2019-03-30,2019-05-28,2019-05-29,实施分配,2019-05-22
2019-12-31,2020-03-31,,,,1.0,"10派1.00元(含税,扣税后0.90元)",0.014598540146,0.33,4.145645888685,0.169952825346,2.591854141152,19.341615088304,545366440,2020-03-31,2020-06-10,2020-06-11,实施分配,2020-06-04
2020-12-31,2021-03-31,,,,1.0,"10派1.00元(含税,扣税后0.90元)",0.014619883041,0.3701,4.346968844251,0.236306142307,2.772159320475,11.950373592985,545311440,2021-03-31,2021-05-25,2021-05-26,实施分配,2021-05-20
2021-12-31,2022-04-28,,,,1.5,"10派1.50元(含税,扣税后1.35元)",0.0146484375,0.4648,4.726124770828,0.255202032274,3.074629617508,25.57961994856,545191440,2022-04-28,2022-06-16,2022-06-17,实施分配,2022-06-09
2022-12-31,2023-03-31,,,,1.0,"10派1.00元(含税,扣税后0.90元)",0.010964912281,0.515,5.226416141231,1.235730455723,2.577095306714,16.026884008917,708182622,2023-03-31,2023-06-19,2023-06-20,实施分配,2023-06-14
2023-12-31,2024-03-30,,,,1.1,"10派1.10元(含税,扣税后0.99元)",0.014193548387,0.489,5.660880100486,1.267163407464,2.927581706305,19.156371261738,708040122,2024-03-30,2024-06-25,2024-06-26,实施分配,2024-06-19
2024-12-31,2025-03-31,,,,1.5,"10派1.50元(含税,扣税后1.35元)",0.016393442623,0.5814,6.147570828903,1.268923915402,3.342734092631,19.284289829839,708013872,2025-03-31,2025-06-16,2025-06-17,实施分配,2025-06-10
2025-09-30,2025-10-31,,,,0.5,"10派0.50元(含税,扣税后0.45元)",0.004291845494,0.5157,6.529153311363,1.268867520678,3.708459198155,14.967493261797,708013872,2025-10-31,2026-01-08,2026-01-09,实施分配,2026-01-05
2025-12-31,2026-03-31,,,,1.5,"10派1.50元(含税,扣税后1.35元)",0.015290519878,0.7528,6.696755429038,1.270676191878,3.824409071945,29.88668788982,708013872,2026-03-31,2026-06-24,2026-06-25,实施分配,2026-06-17
