报告期,业绩披露日期,送转股份-送转总比例,送转股份-送股比例,送转股份-转股比例,现金分红-现金分红比例,现金分红-现金分红比例描述,现金分红-股息率,每股收益,每股净资产,每股公积金,每股未分配利润,净利润同比增长,总股本,预案公告日,股权登记日,除权除息日,方案进度,最新公告日期
2003-12-31,2004-02-17,5.0,0.0,5.0,2.0,"10转5.00派2.00元(含税,扣税后1.60元)",0.007952286282,,5.56,3.457806745413,0.882978144954,57.47143888345,109000000,,2004-04-01,2004-04-02,实施分配,2004-03-29
2004-06-30,2004-07-31,3.0,0.0,3.0,,10转3.00,,,3.77,1.971871163609,0.650620073578,84.803252126061,163500000,,2004-10-13,2004-10-14,实施分配,2004-10-08
2004-12-31,2005-03-08,0.0,0.0,0.0,2.0,"10派2.00元(含税,扣税后1.60元)",0.016260162602,0.4,3.15,1.286054741237,0.669092821407,50.121124013411,212550000,,2005-05-18,2005-05-19,实施分配,2005-05-13
2005-12-31,2006-02-28,0.0,0.0,0.0,1.0,"10派1.00元(含税,扣税后0.90元)",0.003753753754,0.48,3.43,1.286054741237,0.855229201835,21.149783967049,212550000,,2006-05-30,2006-05-31,实施分配,2006-05-25
2006-12-31,2007-02-06,2.0,0.0,2.0,,10转2.00,,0.54,3.81,1.273351847801,1.219569358033,12.26468600354,212550000,2007-02-06,2007-03-26,2007-03-27,实施分配,2007-03-21
2007-12-31,2008-01-25,0.0,0.0,0.0,2.0,"10派2.00元(含税,扣税后1.80元)",0.010706638116,0.58,3.62,0.797223822356,1.504056243276,23.556807137561,255060000,2008-01-25,2008-04-02,2008-04-03,实施分配,2008-03-28
2008-12-31,2009-02-17,0.0,0.0,0.0,1.0,"10派1.00元(含税,扣税后0.90元)",0.003606202669,0.49,3.84,0.725504368109,1.749773229005,-11.993250364647,255060000,2009-02-17,2009-04-27,2009-04-28,实施分配,2009-04-22
2009-12-31,2010-01-28,10.0,10.0,0.0,1.5,"10送10.00派1.50元(含税,扣税后0.35元)",0.002358119792,0.98,4.12,0.00352858151,2.650658462675,44.498056271897,255060000,2010-01-28,2010-03-23,2010-03-24,实施分配,2010-03-18
2010-12-31,2011-01-29,10.0,0.0,10.0,1.0,"10转10.00派1.00元(含税,扣税后0.90元)",0.001441337561,0.93,4.28,1.418449638095,1.546649057593,90.058066575184,525179429,2011-01-29,2011-03-24,2011-03-25,实施分配,2011-03-21
2011-12-31,2012-02-02,5.0,4.0,1.0,1.0,"10送4.00转1.00派1.00元(含税,扣税后0.50元)",0.003167564143,0.81,2.79,0.118146224212,1.442252622817,64.802179094495,1050358858,2012-02-02,2012-03-30,2012-04-05,实施分配,2012-03-27
