date,product,role,contract,expire,spot,future,basis_raw,dpv_pts,basis_adj,annualized_rate,announced_ratio
2015-08-11,IF,next,IF1509,2015-09-18,4066.669,3965.4,-101.26899999999978,1.9890606000537374,-99.27993939994604,-23.449411403689947,0.6233354921855001
2015-08-11,IF,q1,IF1509,2015-09-18,4066.669,3965.4,-101.26899999999978,1.9890606000537374,-99.27993939994604,-23.449411403689947,0.6233354921855001
2015-08-11,IF,q2,IF1512,2015-12-18,4066.669,3895.0,-171.66899999999987,3.42406751558469,-168.2449324844152,-11.705940739979017,0.49813569333792646
2015-08-12,IF,current,IF1508,2015-08-21,4016.126,3966.8,-49.32600000000002,1.1400126505054013,-48.18598734949462,-48.65906814058439,1.0
2015-08-12,IF,next,IF1509,2015-09-18,4016.126,3922.4,-93.72600000000011,1.918778148335312,-91.8072218516648,-22.55073265095124,0.6186433279362571
2015-08-12,IF,q1,IF1509,2015-09-18,4016.126,3922.4,-93.72600000000011,1.918778148335312,-91.8072218516648,-22.55073265095124,0.6186433279362571
2015-08-12,IF,q2,IF1512,2015-12-18,4016.126,3843.2,-172.92600000000039,3.3359499377392843,-169.5900500622611,-12.041370891517506,0.4937269110215887
2015-08-13,IF,current,IF1508,2015-08-21,4075.463,4015.6,-59.863000000000284,1.1568559792861814,-58.7061440207141,-65.72180439241089,1.0
2015-08-13,IF,next,IF1509,2015-09-18,4075.463,3958.2,-117.26300000000037,1.947127492700447,-115.31587250729993,-28.688147051679554,0.6186433279362571
2015-08-13,IF,q1,IF1509,2015-09-18,4075.463,3958.2,-117.26300000000037,1.947127492700447,-115.31587250729993,-28.688147051679554,0.6186433279362571
2015-08-13,IF,q2,IF1512,2015-12-18,4075.463,3877.2,-198.26300000000037,3.385237550093985,-194.87776244990638,-13.742776175913555,0.4937269110215887
2015-08-14,IF,current,IF1508,2015-08-21,4073.54,4008.6,-64.94000000000005,0.6045251368028822,-64.33547486319718,-82.35184814705555,1.0
2015-08-14,IF,next,IF1509,2015-09-18,4073.54,3921.6,-151.94000000000005,1.3944237620029016,-150.54557623799715,-38.5408095919863,0.46773734786137905
2015-08-14,IF,q1,IF1509,2015-09-18,4073.54,3921.6,-151.94000000000005,1.3944237620029016,-150.54557623799715,-38.5408095919863,0.46773734786137905
2015-08-14,IF,q2,IF1512,2015-12-18,4073.54,3825.8,-247.73999999999978,2.8318552497123655,-244.90814475028742,-17.416206385650394,0.39507995957990527
2015-08-17,IF,current,IF1508,2015-08-21,4077.872,4003.8,-74.07199999999966,0.6051680181524283,-73.46683198184724,-164.39575392125013,1.0
2015-08-17,IF,next,IF1509,2015-09-18,4077.872,3897.0,-180.87199999999984,1.3959066598600471,-179.47609334013978,-50.201408716628904,0.46773734786137905
2015-08-17,IF,q1,IF1509,2015-09-18,4077.872,3897.0,-180.87199999999984,1.3959066598600471,-179.47609334013978,-50.201408716628904,0.46773734786137905
2015-08-17,IF,q2,IF1512,2015-12-18,4077.872,3783.8,-294.07199999999966,2.834866781928019,-291.2371332180716,-21.193413461008596,0.39507995957990527
2015-08-18,IF,current,IF1508,2015-08-21,3825.412,3755.0,-70.41199999999981,0.5677022227908373,-69.84429777720896,-222.13876299407985,1.0
2015-08-18,IF,next,IF1509,2015-09-18,3825.412,3612.0,-213.4119999999998,1.3094864398658277,-212.10251356013399,-65.28279951953976,0.46773734786137905
2015-08-18,IF,q1,IF1509,2015-09-18,3825.412,3612.0,-213.4119999999998,1.3094864398658277,-212.10251356013399,-65.28279951953976,0.46773734786137905
2015-08-18,IF,q2,IF1512,2015-12-18,3825.412,3473.2,-352.212,2.86021874068058,-349.3517812593194,-27.322332982363946,0.47425647072077315
2015-08-19,IF,current,IF1508,2015-08-21,3886.136,3808.2,-77.93600000000015,0.5767138403046503,-77.3592861596955,-363.29324872172333,1.0
2015-08-19,IF,next,IF1509,2015-09-18,3886.136,3683.2,-202.93600000000015,1.3302730256177449,-201.6057269743824,-63.11847238975474,0.46773734786137905
2015-08-19,IF,q1,IF1509,2015-09-18,3886.136,3683.2,-202.93600000000015,1.3302730256177449,-201.6057269743824,-63.11847238975474,0.46773734786137905
2015-08-19,IF,q2,IF1512,2015-12-18,3886.136,3560.0,-326.13599999999997,2.905621411767796,-323.23037858823216,-25.090058264827896,0.47425647072077315
2015-08-20,IF,current,IF1508,2015-08-21,3761.454,3748.4,-13.054000000000087,0.3340282148463978,-12.719971785153689,-123.43071858863877,1.0
2015-08-20,IF,next,IF1509,2015-09-18,3761.454,3601.0,-160.45400000000018,1.0634103599470017,-159.39058964005318,-53.33370921385939,0.35552859684539573
2015-08-20,IF,q1,IF1509,2015-09-18,3761.454,3601.0,-160.45400000000018,1.0634103599470017,-159.39058964005318,-53.33370921385939,0.35552859684539573
2015-08-20,IF,q2,IF1512,2015-12-18,3761.454,3469.0,-292.4540000000002,2.588215587679035,-289.86578441232115,-23.439741500338528,0.4287183494382544
2015-08-21,IF,current,IF1508,2015-08-21,3589.536,3645.4,55.86400000000003,0.0,55.86400000000003,,
2015-08-21,IF,next,IF1509,2015-09-18,3589.536,3469.2,-120.33600000000024,0.6836664071915018,-119.65233359280874,-43.45279262653525,0.7747322276200554
