date,product,role,contract,expire,spot,future,basis_raw,dpv_pts,basis_adj,annualized_rate,announced_ratio,calibre
2015-01-12,IH,current,IH1501,2015-01-16,2543.852,,,0.0,,,,y
2015-01-12,IH,current,IH1501,2015-01-16,2543.852,,,0.0,,,,d
2015-01-12,IH,current,IH1501,2015-01-16,2543.852,,,0.0,,,,p
2015-01-12,IH,next,IH1502,2015-02-20,2543.852,,,0.0,,,,y
2015-01-12,IH,next,IH1502,2015-02-20,2543.852,,,0.0,,,,d
2015-01-12,IH,next,IH1502,2015-02-20,2543.852,,,0.0,,,,p
2015-01-12,IH,q1,IH1503,2015-03-20,2543.852,,,0.0,,,,y
2015-01-12,IH,q1,IH1503,2015-03-20,2543.852,,,0.0,,,,d
2015-01-12,IH,q1,IH1503,2015-03-20,2543.852,,,0.0,,,,p
2015-01-12,IH,q2,IH1506,2015-06-19,2543.852,,,20.310844475402906,,,0.0,y
2015-01-12,IH,q2,IH1506,2015-06-19,2543.852,,,20.28199998988941,,,0.0,d
2015-01-12,IH,q2,IH1506,2015-06-19,2543.852,,,20.171248413687074,,,0.0,p
2015-01-13,IH,current,IH1501,2015-01-16,2527.828,,,0.0,,,,y
2015-01-13,IH,current,IH1501,2015-01-16,2527.828,,,0.0,,,,d
2015-01-13,IH,current,IH1501,2015-01-16,2527.828,,,0.0,,,,p
2015-01-13,IH,next,IH1502,2015-02-20,2527.828,,,0.0,,,,y
2015-01-13,IH,next,IH1502,2015-02-20,2527.828,,,0.0,,,,d
2015-01-13,IH,next,IH1502,2015-02-20,2527.828,,,0.0,,,,p
2015-01-13,IH,q1,IH1503,2015-03-20,2527.828,,,0.0,,,,y
2015-01-13,IH,q1,IH1503,2015-03-20,2527.828,,,0.0,,,,d
2015-01-13,IH,q1,IH1503,2015-03-20,2527.828,,,0.0,,,,p
2015-01-13,IH,q2,IH1506,2015-06-19,2527.828,,,20.18290426037709,,,0.0,y
2015-01-13,IH,q2,IH1506,2015-06-19,2527.828,,,20.154241469410238,,,0.0,d
2015-01-13,IH,q2,IH1506,2015-06-19,2527.828,,,20.044187529413573,,,0.0,p
2015-01-14,IH,current,IH1501,2015-01-16,2534.23,,,0.0,,,,y
2015-01-14,IH,current,IH1501,2015-01-16,2534.23,,,0.0,,,,d
2015-01-14,IH,current,IH1501,2015-01-16,2534.23,,,0.0,,,,p
2015-01-14,IH,next,IH1502,2015-02-20,2534.23,,,0.0,,,,y
2015-01-14,IH,next,IH1502,2015-02-20,2534.23,,,0.0,,,,d
2015-01-14,IH,next,IH1502,2015-02-20,2534.23,,,0.0,,,,p
2015-01-14,IH,q1,IH1503,2015-03-20,2534.23,,,0.0,,,,y
2015-01-14,IH,q1,IH1503,2015-03-20,2534.23,,,0.0,,,,d
2015-01-14,IH,q1,IH1503,2015-03-20,2534.23,,,0.0,,,,p
2015-01-14,IH,q2,IH1506,2015-06-19,2534.23,,,20.23401966580615,,,0.0,y
2015-01-14,IH,q2,IH1506,2015-06-19,2534.23,,,20.20528428319629,,,0.0,d
2015-01-14,IH,q2,IH1506,2015-06-19,2534.23,,,20.09495161959823,,,0.0,p
2015-01-15,IH,current,IH1501,2015-01-16,2632.89,,,0.0,,,,y
2015-01-15,IH,current,IH1501,2015-01-16,2632.89,,,0.0,,,,d
2015-01-15,IH,current,IH1501,2015-01-16,2632.89,,,0.0,,,,p
2015-01-15,IH,next,IH1502,2015-02-20,2632.89,,,0.0,,,,y
2015-01-15,IH,next,IH1502,2015-02-20,2632.89,,,0.0,,,,d
2015-01-15,IH,next,IH1502,2015-02-20,2632.89,,,0.0,,,,p
2015-01-15,IH,q1,IH1503,2015-03-20,2632.89,,,0.0,,,,y
2015-01-15,IH,q1,IH1503,2015-03-20,2632.89,,,0.0,,,,d
2015-01-15,IH,q1,IH1503,2015-03-20,2632.89,,,0.0,,,,p
2015-01-15,IH,q2,IH1506,2015-06-19,2632.89,,,21.021749422074695,,,0.0,y
2015-01-15,IH,q2,IH1506,2015-06-19,2632.89,,,20.991895343510524,,,0.0,d
2015-01-15,IH,q2,IH1506,2015-06-19,2632.89,,,20.87726732369358,,,0.0,p
2015-01-16,IH,current,IH1501,2015-01-16,2653.034,,,0.0,,,,y
2015-01-16,IH,current,IH1501,2015-01-16,2653.034,,,0.0,,,,d
2015-01-16,IH,current,IH1501,2015-01-16,2653.034,,,0.0,,,,p
2015-01-16,IH,next,IH1502,2015-02-20,2653.034,,,0.0,,,,y
2015-01-16,IH,next,IH1502,2015-02-20,2653.034,,,0.0,,,,d
2015-01-16,IH,next,IH1502,2015-02-20,2653.034,,,0.0,,,,p
2015-01-16,IH,q1,IH1503,2015-03-20,2653.034,,,0.0,,,,y
2015-01-16,IH,q1,IH1503,2015-03-20,2653.034,,,0.0,,,,d
2015-01-16,IH,q1,IH1503,2015-03-20,2653.034,,,0.0,,,,p
2015-01-16,IH,q2,IH1506,2015-06-19,2653.034,,,21.18258489957595,,,0.0,y
2015-01-16,IH,q2,IH1506,2015-06-19,2653.034,,,21.152502410193783,,,0.0,d
2015-01-16,IH,q2,IH1506,2015-06-19,2653.034,,,21.036997381906605,,,0.0,p
2015-01-19,IH,current,IH1502,2015-02-20,2410.201,,,0.0,,,,y
2015-01-19,IH,current,IH1502,2015-02-20,2410.201,,,0.0,,,,d
2015-01-19,IH,current,IH1502,2015-02-20,2410.201,,,0.0,,,,p
2015-01-19,IH,next,IH1503,2015-03-20,2410.201,,,0.0,,,,y
2015-01-19,IH,next,IH1503,2015-03-20,2410.201,,,0.0,,,,d
2015-01-19,IH,next,IH1503,2015-03-20,2410.201,,,0.0,,,,p
2015-01-19,IH,q1,IH1503,2015-03-20,2410.201,,,0.0,,,,y
2015-01-19,IH,q1,IH1503,2015-03-20,2410.201,,,0.0,,,,d
2015-01-19,IH,q1,IH1503,2015-03-20,2410.201,,,0.0,,,,p
2015-01-19,IH,q2,IH1506,2015-06-19,2410.201,,,19.243736532416413,,,0.0,y
2015-01-19,IH,q2,IH1506,2015-06-19,2410.201,,,19.216407502335613,,,0.0,d
2015-01-19,IH,q2,IH1506,2015-06-19,2410.201,,,19.111474684029183,,,0.0,p
2015-01-20,IH,current,IH1502,2015-02-20,2403.724,,,0.0,,,,y
2015-01-20,IH,current,IH1502,2015-02-20,2403.724,,,0.0,,,,d
2015-01-20,IH,current,IH1502,2015-02-20,2403.724,,,0.0,,,,p
2015-01-20,IH,next,IH1503,2015-03-20,2403.724,,,0.0,,,,y
2015-01-20,IH,next,IH1503,2015-03-20,2403.724,,,0.0,,,,d
2015-01-20,IH,next,IH1503,2015-03-20,2403.724,,,0.0,,,,p
2015-01-20,IH,q1,IH1503,2015-03-20,2403.724,,,0.0,,,,y
2015-01-20,IH,q1,IH1503,2015-03-20,2403.724,,,0.0,,,,d
2015-01-20,IH,q1,IH1503,2015-03-20,2403.724,,,0.0,,,,p
2015-01-20,IH,q2,IH1506,2015-06-19,2403.724,,,19.19202230546171,,,0.0,y
2015-01-20,IH,q2,IH1506,2015-06-19,2403.724,,,19.16476671744148,,,0.0,d
2015-01-20,IH,q2,IH1506,2015-06-19,2403.724,,,19.060115888008248,,,0.0,p
2015-01-21,IH,current,IH1502,2015-02-20,2542.318,,,0.0,,,,y
2015-01-21,IH,current,IH1502,2015-02-20,2542.318,,,0.0,,,,d
2015-01-21,IH,current,IH1502,2015-02-20,2542.318,,,0.0,,,,p
2015-01-21,IH,next,IH1503,2015-03-20,2542.318,,,0.0,,,,y
2015-01-21,IH,next,IH1503,2015-03-20,2542.318,,,0.0,,,,d
2015-01-21,IH,next,IH1503,2015-03-20,2542.318,,,0.0,,,,p
2015-01-21,IH,q1,IH1503,2015-03-20,2542.318,,,0.0,,,,y
2015-01-21,IH,q1,IH1503,2015-03-20,2542.318,,,0.0,,,,d
2015-01-21,IH,q1,IH1503,2015-03-20,2542.318,,,0.0,,,,p
2015-01-21,IH,q2,IH1506,2015-06-19,2542.318,,,20.298596579131715,,,0.0,y
2015-01-21,IH,q2,IH1506,2015-06-19,2542.318,,,20.26976948749207,,,0.0,d
2015-01-21,IH,q2,IH1506,2015-06-19,2542.318,,,20.15908469698241,,,0.0,p
2015-01-22,IH,current,IH1502,2015-02-20,2544.308,,,0.0,,,,y
2015-01-22,IH,current,IH1502,2015-02-20,2544.308,,,0.0,,,,d
2015-01-22,IH,current,IH1502,2015-02-20,2544.308,,,0.0,,,,p
2015-01-22,IH,next,IH1503,2015-03-20,2544.308,,,0.0,,,,y
2015-01-22,IH,next,IH1503,2015-03-20,2544.308,,,0.0,,,,d
2015-01-22,IH,next,IH1503,2015-03-20,2544.308,,,0.0,,,,p
2015-01-22,IH,q1,IH1503,2015-03-20,2544.308,,,0.0,,,,y
2015-01-22,IH,q1,IH1503,2015-03-20,2544.308,,,0.0,,,,d
2015-01-22,IH,q1,IH1503,2015-03-20,2544.308,,,0.0,,,,p
2015-01-22,IH,q2,IH1506,2015-06-19,2544.308,,,20.31448531027883,,,0.0,y
2015-01-22,IH,q2,IH1506,2015-06-19,2544.308,,,20.285635654226564,,,0.0,d
2015-01-22,IH,q2,IH1506,2015-06-19,2544.308,,,20.174864225171643,,,0.0,p
2015-01-23,IH,current,IH1502,2015-02-20,2564.514,,,0.0,,,,y
2015-01-23,IH,current,IH1502,2015-02-20,2564.514,,,0.0,,,,d
2015-01-23,IH,current,IH1502,2015-02-20,2564.514,,,0.0,,,,p
2015-01-23,IH,next,IH1503,2015-03-20,2564.514,,,0.0,,,,y
2015-01-23,IH,next,IH1503,2015-03-20,2564.514,,,0.0,,,,d
2015-01-23,IH,next,IH1503,2015-03-20,2564.514,,,0.0,,,,p
2015-01-23,IH,q1,IH1503,2015-03-20,2564.514,,,0.0,,,,y
2015-01-23,IH,q1,IH1503,2015-03-20,2564.514,,,0.0,,,,d
2015-01-23,IH,q1,IH1503,2015-03-20,2564.514,,,0.0,,,,p
2015-01-23,IH,q2,IH1506,2015-06-19,2564.514,,,20.475815813574616,,,0.0,y
2015-01-23,IH,q2,IH1506,2015-06-19,2564.514,,,20.446737043692504,,,0.0,d
2015-01-23,IH,q2,IH1506,2015-06-19,2564.514,,,20.33508590687599,,,0.0,p
2015-01-26,IH,current,IH1502,2015-02-20,2562.363,,,0.0,,,,y
2015-01-26,IH,current,IH1502,2015-02-20,2562.363,,,0.0,,,,d
2015-01-26,IH,current,IH1502,2015-02-20,2562.363,,,0.0,,,,p
2015-01-26,IH,next,IH1503,2015-03-20,2562.363,,,0.0,,,,y
2015-01-26,IH,next,IH1503,2015-03-20,2562.363,,,0.0,,,,d
2015-01-26,IH,next,IH1503,2015-03-20,2562.363,,,0.0,,,,p
2015-01-26,IH,q1,IH1503,2015-03-20,2562.363,,,0.0,,,,y
2015-01-26,IH,q1,IH1503,2015-03-20,2562.363,,,0.0,,,,d
2015-01-26,IH,q1,IH1503,2015-03-20,2562.363,,,0.0,,,,p
2015-01-26,IH,q2,IH1506,2015-06-19,2562.363,,,20.458641612219115,,,0.0,y
2015-01-26,IH,q2,IH1506,2015-06-19,2562.363,,,20.429587232312652,,,0.0,d
2015-01-26,IH,q2,IH1506,2015-06-19,2562.363,,,20.318029743491547,,,0.0,p
2015-01-27,IH,current,IH1502,2015-02-20,2522.103,,,0.0,,,,y
2015-01-27,IH,current,IH1502,2015-02-20,2522.103,,,0.0,,,,d
2015-01-27,IH,current,IH1502,2015-02-20,2522.103,,,0.0,,,,p
2015-01-27,IH,next,IH1503,2015-03-20,2522.103,,,0.0,,,,y
2015-01-27,IH,next,IH1503,2015-03-20,2522.103,,,0.0,,,,d
2015-01-27,IH,next,IH1503,2015-03-20,2522.103,,,0.0,,,,p
2015-01-27,IH,q1,IH1503,2015-03-20,2522.103,,,0.0,,,,y
2015-01-27,IH,q1,IH1503,2015-03-20,2522.103,,,0.0,,,,d
