date,product,role,contract,expire,spot,future,basis_raw,dpv_pts,basis_adj,annualized_rate,announced_ratio
2015-03-03,IC,q1,IC1506,2015-06-19,6118.656,,,19.061965497448327,,,0.04294059237147688
2015-03-03,IC,q2,IC1509,2015-09-18,6118.656,,,29.63628614275301,,,0.028973297594857776
2015-03-04,IC,q1,IC1506,2015-06-19,6210.421,,,19.347848747605443,,,0.04294059237147688
2015-03-04,IC,q2,IC1509,2015-09-18,6210.421,,,30.080758555957765,,,0.028973297594857776
2015-03-05,IC,q1,IC1506,2015-06-19,6208.988,,,19.32427426513425,,,0.04320122726119254
2015-03-05,IC,q2,IC1509,2015-09-18,6208.988,,,30.054707548987604,,,0.0291319969657576
2015-03-06,IC,q1,IC1506,2015-06-19,6133.026,,,19.012547095591295,,,0.05135305002251097
2015-03-06,IC,q2,IC1509,2015-09-18,6133.026,,,29.611702114273562,,,0.03433019050146702
2015-03-09,IC,q1,IC1506,2015-06-19,6212.236,,,19.24168526601663,,,0.05234594954374644
2015-03-09,IC,q2,IC1509,2015-09-18,6212.236,,,29.97773177497301,,,0.03495817764647548
2015-03-10,IC,q1,IC1506,2015-06-19,6276.485,,,19.371390841664088,,,0.06690712158075465
2015-03-10,IC,q2,IC1509,2015-09-18,6276.485,,,30.218473095584752,,,0.04425266485403548
2015-03-11,IC,q1,IC1506,2015-06-19,6262.892,,,19.32943816979269,,,0.06690712158075465
2015-03-11,IC,q2,IC1509,2015-09-18,6262.892,,,30.15302886927205,,,0.04425266485403548
2015-03-12,IC,q1,IC1506,2015-06-19,6260.137,,,19.320935292502494,,,0.06690712158075465
2015-03-12,IC,q2,IC1509,2015-09-18,6260.137,,,30.139764774260538,,,0.04425266485403548
2015-03-13,IC,q1,IC1506,2015-06-19,6329.576,,,19.5176399240622,,,0.07057593715588813
2015-03-13,IC,q2,IC1509,2015-09-18,6329.576,,,30.456474559123404,,,0.04659068075151431
2015-03-16,IC,q1,IC1506,2015-06-19,6516.765,,,19.735403519930443,,,0.0865396619930336
2015-03-16,IC,q2,IC1509,2015-09-18,6516.765,,,30.87224115881944,,,0.057009586389866106
2015-03-17,IC,q1,IC1506,2015-06-19,6618.054,,,19.80699271592599,,,0.09834879853978325
2015-03-17,IC,q2,IC1509,2015-09-18,6618.054,,,31.116928379311084,,,0.0643033441918877
2015-03-18,IC,q1,IC1506,2015-06-19,6728.068,,,19.964885216923804,,,0.10646109701714848
2015-03-18,IC,q2,IC1509,2015-09-18,6728.068,,,31.089494668732968,,,0.07158820004112373
2015-03-19,IC,q1,IC1506,2015-06-19,6782.463,,,20.12629707117001,,,0.10646109701714848
2015-03-19,IC,q2,IC1509,2015-09-18,6782.463,,,31.10724270514375,,,0.09121345019745129
2015-03-20,IC,q1,IC1506,2015-06-19,6850.897,,,20.013955344984968,,,0.14646370213353543
2015-03-20,IC,q2,IC1509,2015-09-18,6850.897,,,31.102454689000133,,,0.12011802712777216
2015-03-23,IC,next,IC1505,2015-05-15,7017.154,,,3.5018875462770382,,,0.37465504209906847
2015-03-23,IC,q1,IC1506,2015-06-19,7017.154,,,20.445365348564664,,,0.15050387219881695
2015-03-23,IC,q2,IC1509,2015-09-18,7017.154,,,31.71986494747364,,,0.12344475234458113
2015-03-24,IC,next,IC1505,2015-05-15,7046.123,,,3.516344430125974,,,0.37465504209906847
2015-03-24,IC,q1,IC1506,2015-06-19,7046.123,,,20.431075196797114,,,0.1578773134209549
2015-03-24,IC,q2,IC1509,2015-09-18,7046.123,,,31.59509448548987,,,0.13027462548463048
2015-03-25,IC,next,IC1505,2015-05-15,7124.872,,,3.3974324245343457,,,0.481458856835909
2015-03-25,IC,q1,IC1506,2015-06-19,7124.872,,,20.308500668977768,,,0.1838676624101064
2015-03-25,IC,q2,IC1509,2015-09-18,7124.872,,,31.512754986277294,,,0.15253852432825157
2015-03-26,IC,next,IC1505,2015-05-15,7074.437,,,3.243366881240796,,,0.579771819802033
2015-03-26,IC,q1,IC1506,2015-06-19,7074.437,,,19.420857690403402,,,0.23304936007284624
2015-03-26,IC,q2,IC1509,2015-09-18,7074.437,,,30.56765384243142,,,0.18590117151024413
2015-03-27,IC,next,IC1505,2015-05-15,7155.945,,,3.2709706154347393,,,0.6848002325254039
2015-03-27,IC,q1,IC1506,2015-06-19,7155.945,,,18.934545679503593,,,0.2981993644232005
2015-03-27,IC,q2,IC1509,2015-09-18,7155.945,,,29.569076576139146,,,0.24585378533186014
2015-03-30,IC,next,IC1505,2015-05-15,7245.497,,,3.138865863986555,,,0.7718201974468577
2015-03-30,IC,q1,IC1506,2015-06-19,7245.497,,,18.58262454772958,,,0.3368871406432789
2015-03-30,IC,q2,IC1509,2015-09-18,7245.497,,,28.846241127696373,,,0.2969850072712889
2015-03-31,IC,next,IC1505,2015-05-15,7253.104,,,3.0259044070032313,,,0.9305800309770755
2015-03-31,IC,q1,IC1506,2015-06-19,7253.104,,,16.841552777624994,,,0.455942769219293
2015-03-31,IC,q2,IC1509,2015-09-18,7253.104,,,27.04747874740786,,,0.37427069647880795
2015-04-01,IC,next,IC1505,2015-05-15,7425.733,,,3.0979230698924662,,,0.9305800309770755
2015-04-01,IC,q1,IC1506,2015-06-19,7425.733,,,17.242393633408753,,,0.455942769219293
2015-04-01,IC,q2,IC1509,2015-09-18,7425.733,,,27.681890820829885,,,0.37455999867148393
2015-04-02,IC,next,IC1505,2015-05-15,7560.648,,,3.1542079229803086,,,0.9305800309770755
2015-04-02,IC,q1,IC1506,2015-06-19,7560.648,,,17.068611982583548,,,0.4813964816150545
2015-04-02,IC,q2,IC1509,2015-09-18,7560.648,,,27.441578757037043,,,0.4055941356491757
2015-04-03,IC,next,IC1505,2015-05-15,7679.01,,,3.2035870711935033,,,0.9305800309770755
2015-04-03,IC,q1,IC1506,2015-06-19,7679.01,,,17.335821228600892,,,0.4813964816150545
2015-04-03,IC,q2,IC1509,2015-09-18,7679.01,,,27.871176874135,,,0.4055941356491757
2015-04-07,IC,next,IC1505,2015-05-15,7863.284,,,3.0957825545731152,,,0.9367233071487049
2015-04-07,IC,q1,IC1506,2015-06-19,7863.284,,,17.367779078513017,,,0.48969713697919015
2015-04-07,IC,q2,IC1509,2015-09-18,7863.284,,,28.1321465917466,,,0.41021392473917906
2015-04-08,IC,next,IC1505,2015-05-15,7807.997,,,3.0463562896639713,,,0.9361487796168281
2015-04-08,IC,q1,IC1506,2015-06-19,7807.997,,,17.1185071687441,,,0.49375163205312667
2015-04-08,IC,q2,IC1509,2015-09-18,7807.997,,,27.80719007148872,,,0.4123464644383568
2015-04-09,IC,next,IC1505,2015-05-15,7746.151,,,2.8874678242688825,,,0.9331688298869818
2015-04-09,IC,q1,IC1506,2015-06-19,7746.151,,,16.722895843077698,,,0.4994350425188061
2015-04-09,IC,q2,IC1509,2015-09-18,7746.151,,,27.326915254941987,,,0.4150498892621957
2015-04-10,IC,next,IC1505,2015-05-15,7952.189,,,2.8846031185866696,,,1.0
2015-04-10,IC,q1,IC1506,2015-06-19,7952.189,,,16.995064130972512,,,0.5275150506410635
2015-04-10,IC,q2,IC1509,2015-09-18,7952.189,,,27.726927941221795,,,0.44247795763533665
2015-04-13,IC,next,IC1505,2015-05-15,8122.893,,,2.9465248474031274,,,1.0
2015-04-13,IC,q1,IC1506,2015-06-19,8122.893,,,17.340803319117526,,,0.5294343991847845
2015-04-13,IC,q2,IC1509,2015-09-18,8122.893,,,28.12939783326055,,,0.45599390878327223
2015-04-14,IC,next,IC1505,2015-05-15,8119.959,,,2.9132487408243266,,,1.0
2015-04-14,IC,q1,IC1506,2015-06-19,8119.959,,,17.265927699704534,,,0.5329464878140638
2015-04-14,IC,q2,IC1509,2015-09-18,8119.959,,,27.829875439944907,,,0.48702919283118656
2015-04-15,IC,next,IC1505,2015-05-15,7802.747,,,2.7994405972641974,,,1.0
2015-04-15,IC,q1,IC1506,2015-06-19,7802.747,,,16.470278750046706,,,0.5547156993562113
2015-04-15,IC,q2,IC1509,2015-09-18,7802.747,,,26.516369290167518,,,0.5163711608813661
2015-04-16,IC,next,IC1505,2015-05-15,7912.088,7707.8,-204.28799999999956,2.547935082294319,-201.74006491770524,-32.09193573653395,1.0
2015-04-16,IC,q1,IC1506,2015-06-19,7912.088,7652.4,-259.6880000000001,16.410344628390416,-243.27765537160968,-17.535736183561298,0.5489106898549215
2015-04-16,IC,q2,IC1509,2015-09-18,7912.088,7643.2,-268.8879999999999,26.597212459604645,-242.29078754039529,-7.2111903393687005,0.5123703549385025
2015-04-17,IC,next,IC1505,2015-05-15,7980.76,7758.2,-222.5600000000004,2.5700495731810884,-219.98995042681932,-35.932995598069176,1.0
2015-04-17,IC,q1,IC1506,2015-06-19,7980.76,7674.8,-305.96000000000004,16.47549913582566,-289.4845008641744,-21.01519289116986,0.5597235602898322
2015-04-17,IC,q2,IC1509,2015-09-18,7980.76,7608.8,-371.96000000000004,26.99642735029948,-344.96357264970055,-10.244744455963728,0.526039446079663
2015-04-20,IC,current,IC1505,2015-05-15,7839.901,7622.2,-217.70100000000002,2.5246886535658244,-215.1763113464342,-40.071604802891514,1.0
2015-04-20,IC,next,IC1506,2015-06-19,7839.901,7505.0,-334.90099999999984,16.163637883835296,-318.73736211616455,-24.732271740931438,0.5640053944744388
2015-04-20,IC,q1,IC1506,2015-06-19,7839.901,7505.0,-334.90099999999984,16.163637883835296,-318.73736211616455,-24.732271740931438,0.5640053944744388
2015-04-20,IC,q2,IC1509,2015-09-18,7839.901,7419.4,-420.5010000000002,26.102556690436806,-394.3984433095634,-12.160194759047267,0.5531069785544744
2015-04-21,IC,current,IC1505,2015-05-15,8112.687,8140.4,27.712999999999738,2.513776237156147,30.226776237155885,5.6664196289927835,1.0
2015-04-21,IC,next,IC1506,2015-06-19,8112.687,8075.0,-37.6869999999999,15.181673652988858,-22.505326347011042,-1.7161745101721706,0.6772247975181833
2015-04-21,IC,q1,IC1506,2015-06-19,8112.687,8075.0,-37.6869999999999,15.181673652988858,-22.505326347011042,-1.7161745101721706,0.6772247975181833
2015-04-21,IC,q2,IC1509,2015-09-18,8112.687,8024.0,-88.6869999999999,25.228064018063694,-63.45893598193621,-1.9033982726402665,0.6464487664978784
2015-04-22,IC,current,IC1505,2015-05-15,8323.427,8189.8,-133.6269999999995,2.4770133331213118,-131.1499866668782,-25.005244434414138,1.0
2015-04-22,IC,next,IC1506,2015-06-19,8323.427,8126.6,-196.82699999999932,15.217759332761824,-181.6092406672375,-13.730951670288608,0.7000261016675047
2015-04-22,IC,q1,IC1506,2015-06-19,8323.427,8126.6,-196.82699999999932,15.217759332761824,-181.6092406672375,-13.730951670288608,0.7000261016675047
2015-04-22,IC,q2,IC1509,2015-09-18,8323.427,8029.0,-294.4269999999997,25.496862688135582,-268.9301373118641,-7.914871980033541,0.6701283442302953
2015-04-23,IC,current,IC1505,2015-05-15,8410.703,8265.6,-145.10299999999916,2.466068042675219,-142.63693195732392,-28.13648717723295,1.0
2015-04-23,IC,next,IC1506,2015-06-19,8410.703,8204.0,-206.70299999999952,15.271439308339188,-191.43156069166034,-14.574687491797816,0.7156333178198354
2015-04-23,IC,q1,IC1506,2015-06-19,8410.703,8204.0,-206.70299999999952,15.271439308339188,-191.43156069166034,-14.574687491797816,0.7156333178198354
2015-04-23,IC,q2,IC1509,2015-09-18,8410.703,8102.0,-308.7029999999995,25.629074455087476,-283.0739255449121,-8.300394218733489,0.6806024511605477
2015-04-24,IC,current,IC1505,2015-05-15,8419.095,8327.2,-91.89499999999862,2.3489955875003816,-89.54600441249823,-18.486486238701232,1.0
2015-04-24,IC,next,IC1506,2015-06-19,8419.095,8240.0,-179.09499999999935,15.167143748943625,-163.92785625105572,-12.690893127814837,0.7133922093828082
2015-04-24,IC,q1,IC1506,2015-06-19,8419.095,8240.0,-179.09499999999935,15.167143748943625,-163.92785625105572,-12.690893127814837,0.7133922093828082
2015-04-24,IC,q2,IC1509,2015-09-18,8419.095,8120.0,-299.09499999999935,25.46625713836252,-273.62874286163685,-8.06996841234628,0.6990848471629554
2015-04-27,IC,current,IC1505,2015-05-15,8513.016,8347.2,-165.8159999999989,2.313647420766878,-163.50235257923202,-38.9458256832307,1.0
2015-04-27,IC,next,IC1506,2015-06-19,8513.016,8262.6,-250.41599999999926,14.753736947845463,-235.6622630521538,-19.064419644042204,0.7652973287299222
2015-04-27,IC,q1,IC1506,2015-06-19,8513.016,8262.6,-250.41599999999926,14.753736947845463,-235.6622630521538,-19.064419644042204,0.7652973287299222
2015-04-27,IC,q2,IC1509,2015-09-18,8513.016,8187.0,-326.0159999999996,24.6976811908234,-301.3183188091762,-8.971652803756733,0.7528577765807023
2015-04-28,IC,current,IC1505,2015-05-15,8266.483,8147.0,-119.48300000000017,2.10374209036376,-117.37925790963641,-30.48698840779317,1.0
2015-04-28,IC,next,IC1506,2015-06-19,8266.483,8054.0,-212.48300000000017,12.894487009310843,-199.58851299068934,-16.94744707718218,0.8604391095074975
2015-04-28,IC,q1,IC1506,2015-06-19,8266.483,8054.0,-212.48300000000017,12.894487009310843,-199.58851299068934,-16.94744707718218,0.8604391095074975
2015-04-28,IC,q2,IC1509,2015-09-18,8266.483,7993.4,-273.08300000000054,21.808952304070047,-251.2740476959305,-7.758605782351061,0.8562862548164881
2015-04-29,IC,current,IC1505,2015-05-15,8428.254,8302.2,-126.05400000000009,1.792149117449434,-124.26185088255065,-33.63357906938004,1.0
2015-04-29,IC,next,IC1506,2015-06-19,8428.254,8209.0,-219.25400000000081,12.316780895934023,-206.9372191040668,-17.57210062701107,0.9092939335924417
2015-04-29,IC,q1,IC1506,2015-06-19,8428.254,8209.0,-219.25400000000081,12.316780895934023,-206.9372191040668,-17.57210062701107,0.9092939335924417
2015-04-29,IC,q2,IC1509,2015-09-18,8428.254,8118.0,-310.2540000000008,20.751115752544806,-289.502884247456,-8.829168386219969,0.9394636314659975
2015-04-30,IC,current,IC1505,2015-05-15,8469.673,8338.8,-130.8730000000014,1.1884397382367924,-129.68456026176463,-37.2583172105496,1.0
2015-04-30,IC,next,IC1506,2015-06-19,8469.673,8234.6,-235.07300000000032,10.976106112940176,-224.09689388706013,-19.314881759609126,1.0
2015-04-30,IC,q1,IC1506,2015-06-19,8469.673,8234.6,-235.07300000000032,10.976106112940176,-224.09689388706013,-19.314881759609126,1.0
2015-04-30,IC,q2,IC1509,2015-09-18,8469.673,8154.0,-315.6730000000007,19.40543097085464,-296.26756902914605,-9.05505770982245,0.9991036300096636
2015-05-04,IC,current,IC1505,2015-05-15,8510.481,8347.2,-163.28099999999904,1.1941657974173494,-162.08683420258168,-63.19661441200062,1.0
2015-05-04,IC,next,IC1506,2015-06-19,8510.481,8226.4,-284.08100000000013,11.02899043778446,-273.0520095622157,-25.458118486413024,1.0
2015-05-04,IC,q1,IC1506,2015-06-19,8510.481,8226.4,-284.08100000000013,11.02899043778446,-273.0520095622157,-25.458118486413024,1.0
2015-05-04,IC,q2,IC1509,2015-09-18,8510.481,8140.4,-370.08100000000013,19.49892889303636,-350.5820711069638,-10.975085018249658,0.9991036300096636
2015-05-05,IC,current,IC1505,2015-05-15,8199.344,8145.0,-54.34399999999914,1.1505079637753917,-53.19349203622375,-23.679485326169598,1.0
2015-05-05,IC,next,IC1506,2015-06-19,8199.344,8019.4,-179.9439999999995,10.625778563174675,-169.31822143682484,-16.749619325763156,1.0
2015-05-05,IC,q1,IC1506,2015-06-19,8199.344,8019.4,-179.9439999999995,10.625778563174675,-169.31822143682484,-16.749619325763156,1.0
2015-05-05,IC,q2,IC1509,2015-09-18,8199.344,7935.4,-263.9439999999995,18.786062224396517,-245.157937775603,-8.024552230327556,0.9991036300096636
2015-05-06,IC,current,IC1505,2015-05-15,8082.999,8040.8,-42.198999999999614,1.1341827737302554,-41.06481722626936,-20.60381890927739,1.0
2015-05-06,IC,next,IC1506,2015-06-19,8082.999,7933.0,-149.9989999999998,10.475003549108605,-139.5239964508912,-14.319127969192241,1.0
2015-05-06,IC,q1,IC1506,2015-06-19,8082.999,7933.0,-149.9989999999998,10.475003549108605,-139.5239964508912,-14.319127969192241,1.0
2015-05-06,IC,q2,IC1509,2015-09-18,8082.999,7835.2,-247.79899999999998,18.519496458952673,-229.2795035410473,-7.669230726210359,0.9991036300096636
2015-05-07,IC,current,IC1505,2015-05-15,7903.478,7911.4,7.921999999999571,0.746874729182157,8.668874729181727,5.004346308282458,1.0
2015-05-07,IC,next,IC1506,2015-06-19,7903.478,7834.4,-69.07800000000043,9.88023865761339,-59.19776134238704,-6.357867072549187,1.0
2015-05-07,IC,q1,IC1506,2015-06-19,7903.478,7834.4,-69.07800000000043,9.88023865761339,-59.19776134238704,-6.357867072549187,1.0
2015-05-07,IC,q2,IC1509,2015-09-18,7903.478,7716.0,-187.47800000000007,17.7460657762495,-169.73193422375056,-5.849697086850723,0.9990853390895078
2015-05-08,IC,current,IC1505,2015-05-15,8201.293,8171.2,-30.092999999999847,0.5911159935453609,-29.501884006454485,-18.756951168476704,1.0
2015-05-08,IC,next,IC1506,2015-06-19,8201.293,8085.0,-116.29299999999967,10.068638883176426,-106.22436111682325,-11.256033422221316,1.0
2015-05-08,IC,q1,IC1506,2015-06-19,8201.293,8085.0,-116.29299999999967,10.068638883176426,-106.22436111682325,-11.256033422221316,1.0
2015-05-08,IC,q2,IC1509,2015-09-18,8201.293,7976.6,-224.6929999999993,18.23086225967985,-206.46213774031946,-6.908747420810977,0.9990761125337891
2015-05-11,IC,current,IC1505,2015-05-15,8558.218,8489.8,-68.41800000000148,0.481854374893301,-67.93614562510818,-72.43532810558368,1.0
2015-05-11,IC,next,IC1506,2015-06-19,8558.218,8394.0,-164.21800000000076,10.371844525160169,-153.8461554748406,-16.824089130655658,1.0
2015-05-11,IC,q1,IC1506,2015-06-19,8558.218,8394.0,-164.21800000000076,10.371844525160169,-153.8461554748406,-16.824089130655658,1.0
2015-05-11,IC,q2,IC1509,2015-09-18,8558.218,8211.6,-346.6180000000004,18.889292569122556,-327.7287074308778,-10.751787005935329,0.9990695102166547
2015-05-12,IC,current,IC1505,2015-05-15,8745.678,8647.8,-97.87800000000061,0.11378897658665336,-97.76421102341396,-136.00598689450226,1.0
2015-05-12,IC,next,IC1506,2015-06-19,8745.678,8557.6,-188.07799999999952,10.220410387423073,-177.85758961257645,-19.533865217283807,1.0
2015-05-12,IC,q1,IC1506,2015-06-19,8745.678,8557.6,-188.07799999999952,10.220410387423073,-177.85758961257645,-19.533865217283807,1.0
2015-05-12,IC,q2,IC1509,2015-09-18,8745.678,8323.8,-421.8780000000006,18.924425402491025,-402.9535745975096,-13.036610302054207,0.9990508939566223
2015-05-13,IC,current,IC1505,2015-05-15,8824.929,8695.8,-129.12900000000081,0.10824726219456837,-129.02075273780625,-266.8156012886862,1.0
2015-05-13,IC,next,IC1506,2015-06-19,8824.929,8571.6,-253.32899999999972,10.30645217901305,-243.0225478209867,-27.166049646055995,1.0
2015-05-13,IC,q1,IC1506,2015-06-19,8824.929,8571.6,-253.32899999999972,10.30645217901305,-243.0225478209867,-27.166049646055995,1.0
2015-05-13,IC,q2,IC1509,2015-09-18,8824.929,8367.4,-457.52900000000045,19.08934065523052,-438.43965934476995,-14.167117844237847,0.9990505671605311
2015-05-14,IC,current,IC1505,2015-05-15,8813.393,8760.4,-52.99300000000039,0.04678453616696252,-52.94621546383343,-219.27274370153702,1.0
2015-05-14,IC,next,IC1506,2015-06-19,8813.393,8603.0,-210.39300000000003,10.231658298488856,-200.16134170151116,-23.026473497352768,1.0
2015-05-14,IC,q1,IC1506,2015-06-19,8813.393,8603.0,-210.39300000000003,10.231658298488856,-200.16134170151116,-23.026473497352768,1.0
2015-05-14,IC,q2,IC1509,2015-09-18,8813.393,8345.0,-468.39300000000003,19.003065730330597,-449.3899342696694,-14.654444072763676,0.9990475034241225
2015-05-15,IC,current,IC1505,2015-05-15,8742.885,8755.2,12.31500000000051,0.0,12.31500000000051,,
2015-05-15,IC,next,IC1506,2015-06-19,8742.885,8579.8,-163.08500000000095,10.103393783018374,-152.98160621698258,-18.24774782799259,1.0
2015-05-15,IC,q1,IC1506,2015-06-19,8742.885,8579.8,-163.08500000000095,10.103393783018374,-152.98160621698258,-18.24774782799259,1.0
2015-05-15,IC,q2,IC1509,2015-09-18,8742.885,8348.6,-394.28499999999985,18.804629103483226,-375.4803708965166,-12.440985720645402,0.999045152640757
2015-05-18,IC,current,IC1506,2015-06-19,8903.595,8798.4,-105.19499999999971,10.205429652083009,-94.9895703479167,-12.16895856989143,1.0
2015-05-18,IC,next,IC1507,2015-07-17,8903.595,8705.6,-197.99499999999898,15.490913058472348,-182.50408694152662,-12.469493452486931,1.0
2015-05-18,IC,q1,IC1509,2015-09-18,8903.595,8557.6,-345.994999999999,19.066609376294664,-326.92839062370433,-10.896198156922617,0.9990409618463254
2015-05-18,IC,q2,IC1512,2015-12-18,8903.595,8378.2,-525.3949999999986,19.813652439776124,-505.58134756022247,-9.685114006714972,0.9613736704193856
2015-05-19,IC,current,IC1506,2015-06-19,9124.833,9120.8,-4.033000000001266,10.459015854663827,6.426015854662561,0.8291785111881075,1.0
2015-05-19,IC,next,IC1507,2015-07-17,9124.833,9043.6,-81.23300000000017,15.875833826233048,-65.35716617376713,-4.431075411615567,1.0
2015-05-19,IC,q1,IC1509,2015-09-18,9124.833,8969.0,-155.83300000000054,19.540379637092993,-136.29262036290754,-4.4686922868922325,0.9990409618463254
2015-05-19,IC,q2,IC1512,2015-12-18,9124.833,8800.4,-324.4330000000009,20.305985350074852,-304.127014649926,-5.711409966061458,0.9613736704193856
2015-05-20,IC,current,IC1506,2015-06-19,9277.331,9286.8,9.468999999999141,10.416695879271957,19.885695879271097,2.607890493481351,1.0
2015-05-20,IC,next,IC1507,2015-07-17,9277.331,9203.0,-74.33100000000013,15.924041963194396,-58.40695803680573,-3.9619264314782527,1.0
2015-05-20,IC,q1,IC1509,2015-09-18,9277.331,9156.2,-121.1309999999994,19.649831186077837,-101.48116881392157,-3.2996654008885082,0.9990303652185891
2015-05-20,IC,q2,IC1512,2015-12-18,9277.331,8990.8,-286.53100000000086,20.428232019805282,-266.10276798019555,-4.938366794833648,0.9609631419536854
2015-05-21,IC,current,IC1506,2015-06-19,9619.223,9734.6,115.37700000000041,10.323251285832903,125.7002512858333,16.447163867934446,1.0
2015-05-21,IC,next,IC1507,2015-07-17,9619.223,9666.6,47.37700000000041,16.03355634225771,63.41055634225812,4.221235475782194,1.0
2015-05-21,IC,q1,IC1509,2015-09-18,9619.223,9594.2,-25.02299999999923,19.89664987486019,-5.126350125139037,-0.16209883373426218,0.9990071034704382
2015-05-21,IC,q2,IC1512,2015-12-18,9619.223,9435.0,-184.22299999999996,20.703736654776765,-163.51926334522318,-2.9406229214446347,0.9600631466524928
2015-05-22,IC,current,IC1506,2015-06-19,9778.171,9741.2,-36.97099999999955,9.930018677223426,-27.040981322776123,-3.6049533857512395,1.0
2015-05-22,IC,next,IC1507,2015-07-17,9778.171,9680.2,-97.97099999999955,15.734680790149438,-82.23631920985011,-5.481644579177451,1.0
2015-05-22,IC,q1,IC1509,2015-09-18,9778.171,9611.8,-166.371000000001,19.661608063878415,-146.70939193612259,-4.601995527312634,0.9989786312858979
2015-05-22,IC,q2,IC1512,2015-12-18,9778.171,9449.4,-328.77100000000064,20.482031142318704,-308.28896885768194,-5.479916323091794,0.9589637949505373
2015-05-25,IC,current,IC1506,2015-06-19,10040.09,9966.6,-73.48999999999978,10.196005083261905,-63.29399491673787,-9.204024324327502,1.0
2015-05-25,IC,next,IC1507,2015-07-17,10040.09,9912.2,-127.88999999999942,16.15615141669863,-111.73384858330078,-7.6641526634636445,1.0
2015-05-25,IC,q1,IC1509,2015-09-18,10040.09,9804.0,-236.09000000000015,20.18826573047915,-215.901734269521,-6.7663335110554845,0.9989786312858979
2015-05-25,IC,q2,IC1512,2015-12-18,10040.09,9646.6,-393.4899999999998,21.030664737984498,-372.45933526201526,-6.541295625577906,0.9589637949505373
2015-05-26,IC,current,IC1506,2015-06-19,10373.58,10532.2,158.6200000000008,10.506158879352508,169.1261588793533,24.794979164603724,1.0
2015-05-26,IC,next,IC1507,2015-07-17,10373.58,10482.2,108.6200000000008,16.664276466108458,125.28427646610926,8.477297599013344,1.0
2015-05-26,IC,q1,IC1509,2015-09-18,10373.58,10395.0,21.420000000000073,20.83032083455011,42.25032083455018,1.2926959100707773,0.998977233113288
2015-05-26,IC,q2,IC1512,2015-12-18,10373.58,10200.6,-172.97999999999956,21.700700830772984,-151.2792991692266,-2.5839046735159044,0.9589098727471708
2015-05-27,IC,current,IC1506,2015-06-19,10497.34,10552.0,54.659999999999854,10.052704367436286,64.71270436743615,9.783073448633568,1.0
2015-05-27,IC,next,IC1507,2015-07-17,10497.34,10582.0,84.65999999999985,16.28429019105327,100.94429019105313,6.882166623151326,1.0
2015-05-27,IC,q1,IC1509,2015-09-18,10497.34,10582.4,85.05999999999949,20.500036750159893,105.56003675015938,3.219647173926348,0.9989483564037542
2015-05-27,IC,q2,IC1512,2015-12-18,10497.34,10404.0,-93.34000000000015,21.380800647440314,-71.95919935255984,-1.220523264903501,0.9577975285149317
2015-05-28,IC,current,IC1506,2015-06-19,9868.424,9977.2,108.77599999999984,9.140780007682686,117.91678000768252,19.824306063462483,1.0
2015-05-28,IC,next,IC1507,2015-07-17,9868.424,10059.0,190.5759999999991,14.999019437847052,205.57501943784615,15.207064896038888,1.0
2015-05-28,IC,q1,IC1509,2015-09-18,9868.424,10036.0,167.5759999999991,18.962192443751903,186.53819244375103,6.10568485300142,0.9989311833555302
2015-05-28,IC,q2,IC1512,2015-12-18,9868.424,9840.0,-28.424000000000888,19.79018806762001,-8.633811932380876,-0.1565371708973986,0.9571372071923093
2015-05-29,IC,current,IC1506,2015-06-19,9966.845,10121.0,154.15500000000065,8.45169669439331,162.60669669439397,28.35660885735886,1.0
2015-05-29,IC,next,IC1507,2015-07-17,9966.845,10170.0,203.15500000000065,14.368362250447298,217.52336225044795,16.25717151366652,1.0
2015-05-29,IC,q1,IC1509,2015-09-18,9966.845,10245.0,278.15500000000065,18.371061268855684,296.5260612688563,9.695718687731725,0.998885789065514
2015-05-29,IC,q2,IC1512,2015-12-18,9966.845,10035.0,68.15500000000065,19.20731476219684,87.3623147621975,1.5760255535208305,0.9553960175437328
2015-06-01,IC,current,IC1506,2015-06-19,10488.31,11025.6,537.2900000000009,7.859034077407354,545.1490340774083,105.39744695562861,1.0
2015-06-01,IC,next,IC1507,2015-07-17,10488.31,11022.6,534.2900000000009,14.08525937921717,548.375259379218,41.48655475630665,1.0
2015-06-01,IC,q1,IC1509,2015-09-18,10488.31,11130.0,641.6900000000005,18.29737947757957,659.9873794775801,21.07154996121254,0.9988227720155477
2015-06-01,IC,q2,IC1512,2015-12-18,10488.31,10906.0,417.6900000000005,19.177385725970613,436.86738572597113,7.601634381038483,0.952989085768177
2015-06-02,IC,current,IC1506,2015-06-19,10886.4,11250.4,364.0,8.137338009491348,372.1373380094914,73.39439623181451,1.0
2015-06-02,IC,next,IC1507,2015-07-17,10886.4,11312.0,425.60000000000036,14.599883369575325,440.1998833695757,32.797896137463084,1.0
2015-06-02,IC,q1,IC1509,2015-09-18,10886.4,11430.0,543.6000000000004,18.971876973770133,562.5718769737705,17.464768740969554,0.9988215315902292
2015-06-02,IC,q2,IC1512,2015-12-18,10886.4,11387.6,501.2000000000007,19.885284379013136,521.0852843790138,8.779389340807695,0.9529418264735379
2015-06-03,IC,current,IC1506,2015-06-19,10979.99,11103.2,123.21000000000095,7.9198942368358844,131.12989423683683,27.24411144525487,1.0
2015-06-03,IC,next,IC1507,2015-07-17,10979.99,11134.4,154.40999999999985,14.437997873324388,168.84799787332423,12.756577113905996,1.0
